name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,60,65,17,31,13,1,12,1,0,88,100,13,99,100,22,32,9,0,63,4,68,8,47,2,16,1,4,0,30,14,0,42,16,0,26,2,20,0,31,2,49,3,35,20,9,64,42,60,22,61,7,39,6,25,0,28,1,5,0,16,3,0,0,14,1,21,4,1,56,38,22,38,1,0,0,0,11,2,16,0,1,0,9,0,18,18,6,40,2,29,4,22,9,5,10,77,25,29,7,43,4,66,14,48,14,40,14,8,18,7,1,0,95,66,1,55,38,34,11,43,6,43,38,41,3,14,4,7,100,1,2,73,36,8,2,21,41,5,0,1,0,0,1,0,0,3,69,42,7,1,17
dodrio,89,88,54,75,48,15,36,17,0,99,100,42,100,100,71,63,38,2,90,35,92,48,93,46,59,39,38,4,70,40,8,82,53,8,62,6,40,6,82,28,84,25,79,68,38,88,58,89,70,98,41,88,46,70,17,71,36,42,2,69,37,13,38,69,2,68,46,28,93,79,51,81,21,0,0,0,64,31,74,0,5,0,23,82,0,63,25,70,33,66,31,54,47,3,48,94,71,58,38,82,32,91,37,73,46,79,48,53,61,20,11,1,100,79,18,92,90,86,50,89,50,91,69,76,39,49,47,46,100,13,14,87,86,29,34,62,78,21,0,16,1,0,10,7,4,40,94,75,33,13,32
seel,33,40,13,80,41,14,30,3,0,100,100,15,100,100,11,46,35,4,75,12,85,54,71,9,51,19,49,9,80,40,6,60,36,2,47,0,15,0,60,41,91,25,16,15,9,76,35,95,34,77,13,70,25,33,0,25,2,4,0,48,7,1,0,12,4,31,6,0,69,34,15,73,6,52,17,7,32,10,67,0,12,1,18,82,37,0,0,68,11,92,3,46,26,3,99,98,51,45,7,73,18,81,19,90,43,29,8,38,45,14,84,32,69,96,4,95,66,44,8,79,52,90,45,28,9,20,4,36,100,1,0,45,59,4,21,24,83,33,5,15,0,10,2,0,8,33,83,59,60,3,11
dewgong,76,74,23,95,66,40,78,30,1,100,100,32,100,100,62,70,33,7,94,53,97,80,98,47,86,66,80,38,90,71,19,87,58,11,62,9,35,1,95,66,98,46,48,28,11,93,65,99,83,93,52,94,67,84,10,54,6,22,1,92,57,1,0,40,9,34,11,2,88,65,40,88,27,66,30,8,80,38,93,0,52,1,61,94,75,51,0,88,28,98,38,46,28,1,98,100,91,77,22,88,55,93,40,95,68,39,30,67,75,29,80,62,87,100,22,98,73,90,41,86,79,100,73,76,51,32,13,64,100,11,29,44,87,28,62,74,96,62,3,34,0,36,3,83,23,87,98,93,78,18,9
grimer,56,58,25,65,41,7,21,9,0,100,100,0,100,100,22,27,24,2,72,34,65,36,59,38,36,58,3,1,83,48,3,71,45,0,63,8,8,1,77,62,67,25,35,29,25,55,27,43,15,11,1,52,31,23,4,17,3,5,0,30,11,4,0,1,0,30,16,3,81,56,32,56,9,0,0,0,28,10,66,4,2,0,16,60,30,30,7,0,30,81,21,0,2,0,89,80,45,42,16,63,16,79,8,40,16,74,11,56,23,27,18,1,79,100,11,73,79,57,25,62,40,55,38,40,44,12,10,41,100,2,5,68,65,52,72,38,35,33,3,14,13,5,2,1,2,48,61,66,30,3,52
muk,94,87,47,89,79,36,91,64,20,100,100,6,100,100,78,40,38,9,98,87,95,77,86,61,96,95,73,14,100,93,13,97,92,7,91,36,36,4,100,99,94,47,98,94,74,94,83,83,36,61,14,92,79,83,30,43,19,19,1,92,56,15,0,18,1,68,49,24,98,93,76,88,58,13,7,1,86,53,99,35,34,0,68,98,67,81,38,54,0,97,83,4,1,1,99,99,89,90,52,97,56,98,69,94,56,100,40,97,84,65,59,25,95,100,38,99,100,96,66,96,98,100,89,84,82,66,42,78,100,16,49,85,100,96,95,85,95,98,46,79,51,24,8,29,29,99,96,89,64,8,59
shellder,37,33,9,52,27,13,3,2,0,100,100,2,100,100,40,42,26,3,90,23,94,54,40,14,1,3,60,5,77,39,12,68,46,3,43,2,12,1,86,26,91,42,6,4,0,81,47,49,16,72,16,78,36,10,1,18,3,4,2,13,2,1,0,6,2,16,6,0,54,28,3,15,2,59,27,5,27,14,16,1,2,0,28,71,34,8,0,19,2,0,0,22,8,1,100,79,31,57,10,61,11,55,26,98,50,37,15,59,40,6,93,49,72,82,14,50,42,57,14,22,6,41,77,25,14,24,11,50,100,1,1,70,71,6,15,56,20,28,2,8,3,36,3,0,5,39,56,73,64,2,19
cloyster,68,92,56,85,44,33,79,45,2,100,100,28,100,100,91,84,42,19,100,96,100,97,98,65,50,11,97,73,98,90,73,97,89,60,80,20,56,3,100,97,100,90,20,25,17,99,92,87,44,99,73,100,97,72,20,87,37,33,3,87,48,12,0,33,1,68,42,21,95,76,38,79,21,88,74,46,79,54,91,0,11,0,96,96,69,95,42,79,16,100,0,48,25,3,100,99,90,100,92,100,66,64,83,100,100,64,77,98,91,59,100,95,97,92,66,97,98,100,99,82,76,91,100,99,61,67,48,94,100,19,33,97,100,83,52,97,74,99,20,75,12,94,26,56,15,95,93,99,93,16,58
gastly,87,95,53,75,65,32,79,58,48,100,100,14,100,100,93,86,63,24,100,100,74,51,100,100,65,46,100,100,100,100,100,100,100,100,88,60,49,19,100,100,98,64,66,80,68,100,100,75,60,36,30,100,100,62,42,88,69,47,14,63,44,81,0,17,9,81,80,67,84,82,57,86,58,72,64,49,89,78,52,11,80,46,84,78,46,54,54,100,96,78,52,0,50,36,100,90,78,86,83,100,100,93,99,82,59,100,60,99,100,100,100,100,65,100,100,88,93,92,68,82,73,61,100,78,66,33,91,100,100,45,54,86,100,92,85,96,71,99,67,100,100,59,88,3,4,54,100,100,100,28,68
haunter,93,98,92,96,73,58,94,77,79,100,100,18,100,100,99,83,77,40,100,100,95,62,100,100,97,56,100,100,100,100,100,100,100,100,94,66,63,26,100,100,94,88,90,96,72,100,100,94,71,72,34,100,100,83,54,100,100,56,23,95,85,94,10,21,15,100,100,98,99,97,91,95,65,83,78,52,100,90,88,47,95,69,95,91,53,74,72,98,99,92,75,50,0,25,100,100,82,93,89,100,100,98,100,95,79,100,80,99,100,100,100,100,71,100,100,96,98,97,91,98,92,93,100,95,81,65,100,100,100,75,67,83,100,99,99,100,89,100,89,98,100,85,85,32,32,85,100,100,99,33,77
gengar,100,100,100,100,95,70,99,98,94,100,100,47,100,100,100,89,78,65,100,100,99,97,100,100,99,99,100,99,100,100,100,100,100,100,97,73,83,51,100,100,99,98,98,100,99,100,100,99,95,78,66,100,100,97,89,100,100,82,54,100,94,100,25,52,16,100,100,100,100,99,99,99,92,88,79,76,100,100,100,68,98,94,99,95,97,97,99,100,98,99,97,64,75,0,100,100,98,100,98,100,100,100,100,98,93,100,94,100,100,100,100,100,75,100,100,100,100,100,98,100,100,100,100,99,99,93,100,100,100,94,86,86,100,100,100,100,100,100,97,100,100,100,91,75,83,100,100,100,99,57,93
onix,11,12,2,78,59,25,0,0,0,100,87,8,100,99,78,30,10,0,89,41,95,65,84,32,92,100,14,0,47,21,3,57,31,3,16,7,15,2,51,3,90,25,0,1,1,83,58,48,12,50,3,90,45,29,3,28,6,14,0,5,0,0,0,3,1,3,0,0,21,17,3,10,0,0,0,0,72,18,2,0,3,0,42,90,52,1,2,10,1,0,0,0,0,0,0,95,41,7,2,70,33,9,9,57,18,18,14,21,37,10,2,1,89,13,37,1,0,41,16,10,0,46,62,71,72,28,5,60,100,0,1,71,74,1,36,72,39,3,0,1,0,17,4,3,34,64,62,42,11,0,23
drowzee,35,19,2,32,8,2,2,1,0,92,87,4,97,89,4,25,6,0,29,0,36,2,38,6,46,51,2,0,33,10,0,27,15,0,16,1,12,0,11,3,36,4,17,14,1,16,1,35,15,22,0,19,3,14,1,7,0,4,0,19,1,0,0,16,2,22,2,0,38,17,7,50,2,3,1,0,6,2,26,0,1,0,2,23,6,1,0,19,1,21,1,10,0,0,5,0,17,16,1,35,3,29,0,29,1,27,0,7,29,6,6,1,83,57,2,77,81,12,2,49,2,56,4,17,7,5,1,12,100,0,1,70,22,4,8,8,67,10,2,2,0,0,0,0,0,2,52,13,2,9,14
hypno,75,63,25,79,47,16,35,13,2,99,99,13,100,100,25,45,18,3,79,15,77,19,71,34,86,90,31,4,85,53,4,82,60,1,48,5,41,2,66,27,77,14,73,38,17,54,22,88,71,51,5,66,27,60,11,37,14,23,0,60,24,0,0,40,11,56,27,11,73,45,16,82,28,6,3,0,37,14,71,7,22,0,26,75,29,48,8,53,11,69,10,22,18,2,59,83,0,75,11,77,26,60,5,67,15,90,32,41,70,34,37,7,95,90,16,99,93,64,23,95,42,91,25,47,53,24,3,28,100,2,12,77,67,29,47,46,94,53,9,49,10,4,1,5,10,34,86,49,12,35,40
krabby,31,37,18,76,58,31,47,13,0,100,100,11,100,100,50,55,31,2,89,54,92,53,75,41,26,23,43,12,89,58,43,82,56,17,80,7,37,15,96,61,89,46,9,2,0,82,43,75,42,67,24,82,65,31,5,46,10,22,9,65,17,2,0,17,11,52,21,9,48,20,5,54,5,38,23,21,63,37,57,0,30,3,40,71,42,55,23,57,10,43,0,14,7,0,93,84,25,0,21,78,47,45,21,97,70,69,44,86,64,24,74,58,99,52,33,67,70,89,65,70,40,70,76,89,37,61,15,64,100,6,12,83,91,48,57,75,52,75,10,37,15,29,40,13,10,89,77,63,38,10,36
kingler,60,89,32,100,84,59,89,65,7,100,100,45,100,100,80,74,51,18,100,94,100,86,99,75,56,27,84,51,97,92,74,98,98,45,84,48,72,32,100,92,98,74,27,13,12,98,81,96,75,94,48,99,91,93,37,84,45,58,18,91,70,15,0,40,14,79,59,56,77,60,35,95,40,72,44,43,91,79,98,9,50,15,88,93,62,93,78,82,48,90,8,17,11,2,98,99,89,79,0,99,81,49,61,100,92,90,77,92,93,72,93,77,100,87,73,99,100,100,99,91,94,96,97,95,68,92,42,94,100,31,50,96,99,96,77,99,92,98,58,82,50,71,79,59,28,100,90,95,66,34,77
voltorb,48,39,13,52,15,4,28,6,0,100,100,14,100,100,10,53,35,3,68,17,88,40,80,24,81,90,11,1,59,18,2,53,30,0,59,3,29,0,55,23,89,22,19,12,4,46,13,81,38,41,2,58,21,48,9,19,2,9,0,42,12,0,39,27,2,11,4,0,53,32,12,66,5,0,0,0,30,5,66,1,26,4,29,57,18,27,12,37,2,39,0,0,0,0,30,64,23,22,1,0,29,71,9,48,11,34,18,41,40,17,8,0,97,84,6,91,89,68,35,74,24,85,30,56,58,37,5,24,100,3,9,85,64,25,44,49,68,27,0,18,3,2,5,13,16,64,82,65,23,8,28
electrode,81,88,48,88,68,30,80,38,9,100,100,45,100,100,56,79,56,23,98,57,98,81,92,64,100,100,65,13,95,72,24,96,79,7,90,15,63,17,92,69,98,64,65,38,19,87,39,100,76,64,14,93,73,91,54,64,28,32,9,85,50,11,39,61,17,54,42,19,83,66,49,93,56,4,0,0,68,54,94,14,67,29,50,96,68,82,44,83,42,89,34,0,0,0,67,97,74,53,19,71,0,90,42,88,54,74,64,91,75,56,29,4,100,99,37,99,100,94,84,98,97,96,76,81,96,80,34,74,100,22,35,93,99,87,96,89,95,84,10,56,15,17,31,41,83,100,91,94,78,58,56
exeggcute,39,47,11,26,14,2,66,42,16,100,100,2,84,100,3,22,8,0,78,32,44,9,24,2,57,68,63,14,68,25,5,58,26,1,69,6,4,0,70,56,26,2,3,0,0,7,0,24,9,80,37,63,36,77,45,29,3,0,0,69,44,9,0,23,4,46,11,3,29,8,0,47,6,54,43,27,14,2,96,57,21,0,4,34,7,19,7,19,2,45,36,6,2,0,91,68,35,55,51,27,9,0,0,96,72,73,11,71,29,5,75,63,87,87,7,87,100,79,62,84,92,96,29,44,67,1,3,54,100,6,18,79,69,76,34,17,77,94,75,69,55,12,3,0,1,1,45,43,16,7,40
exeggutor,100,100,96,86,62,39,98,89,37,100,100,55,100,100,47,80,57,33,100,91,93,69,99,79,100,100,82,24,99,94,56,100,96,41,91,45,51,23,100,94,96,59,93,88,66,90,66,99,93,99,77,98,96,99,83,80,43,54,9,98,95,27,0,73,52,91,69,37,99,84,71,99,85,18,4,1,91,59,100,84,87,31,71,86,63,81,60,92,31,74,17,0,0,0,91,100,95,79,39,91,58,100,0,100,96,100,81,96,95,58,56,13,100,100,64,100,100,99,97,100,100,100,93,97,100,72,71,93,100,59,57,97,100,97,85,91,100,96,47,82,26,25,61,20,45,83,100,98,95,76,80
cubone,22,27,8,62,35,10,8,0,0,99,85,3,100,96,46,16,10,0,75,33,60,28,80,39,91,100,3,0,64,42,6,67,45,2,28,1,27,4,50,25,57,9,3,1,1,42,14,52,27,65,8,61,39,42,3,26,6,15,1,12,5,0,0,24,6,28,5,2,38,18,3,46,5,3,0,0,53,22,39,0,56,24,6,52,27,10,5,60,6,2,0,18,5,2,43,71,33,3,0,52,12,3,0,0,20,42,21,40,49,22,11,9,85,35,9,19,15,44,16,30,5,62,29,49,75,64,1,37,100,0,0,61,59,21,69,55,54,30,5,24,10,1,4,0,13,17,55,50,7,10,20
marowak,55,70,24,93,71,35,50,18,0,100,100,18,100,100,74,32,26,12,100,74,87,69,99,81,99,100,53,5,100,92,49,97,89,22,79,20,65,14,99,77,84,31,33,27,16,89,50,100,77,88,47,95,73,92,50,63,27,43,12,57,33,3,0,48,18,67,34,19,77,60,21,74,37,23,11,3,86,61,97,2,91,65,33,86,54,57,32,84,44,50,0,41,21,7,82,99,82,30,8,89,46,28,4,80,0,82,55,91,96,75,62,30,100,89,42,77,79,89,54,79,55,99,74,90,100,86,15,79,100,7,18,84,98,71,93,90,97,77,16,66,33,6,40,9,61,80,89,90,32,34,56
hitmonlee,60,52,6,86,65,9,66,45,3,97,100,1,97,36,8,68,53,6,93,80,73,26,76,12,94,97,36,6,56,15,1,53,22,0,38,0,76,9,83,46,13,0,43,29,3,40,14,14,2,65,16,87,64,82,27,72,15,64,3,74,50,10,0,28,1,59,34,14,61,26,9,87,7,42,27,11,64,30,43,0,95,83,50,60,21,71,61,26,0,63,36,0,0,0,82,72,10,31,10,66,26,26,0,58,18,0,40,98,24,2,86,56,100,88,42,100,100,84,51,100,5,26,2,77,74,59,0,85,100,1,78,92,97,77,77,70,100,99,78,92,75,25,61,29,1,5,98,78,6,4,30
hitmonchan,98,92,60,97,67,44,88,71,13,100,100,83,100,100,78,87,71,27,99,74,97,55,98,72,97,100,62,18,98,91,43,98,82,14,95,31,75,14,98,75,99,60,90,93,67,94,73,98,78,83,31,93,74,93,38,86,29,58,1,88,71,22,0,51,15,71,69,37,98,93,68,99,75,20,3,2,78,57,96,15,95,58,74,86,52,92,70,89,57,85,23,40,20,6,86,100,68,56,23,82,36,89,19,79,45,60,0,97,91,66,65,20,100,99,45,100,98,95,86,100,97,97,94,94,91,60,57,93,100,59,67,97,100,96,95,87,95,90,57,78,38,49,47,52,42,66,99,96,85,56,54
lickitung,57,67,20,84,55,27,34,17,1,100,80,9,100,95,56,26,18,5,89,52,93,50,84,39,77,83,23,2,60,36,6,63,40,2,41,4,25,3,91,23,94,29,33,20,4,81,48,90,62,74,9,92,59,78,22,33,8,9,0,72,25,1,0,25,7,8,8,4,83,51,26,71,21,2,0,0,60,29,91,1,27,2,32,92,47,62,33,44,3,41,2,1,1,0,79,92,58,14,8,59,9,27,4,60,9,2,3,0,38,21,8,2,96,94,26,79,80,89,46,73,46,93,64,80,72,45,9,66,100,12,19,88,85,48,53,82,81,27,1,15,4,12,16,6,12,75,78,73,34,15,52
koffing,83,98,66,56,41,18,47,19,0,100,100,8,100,100,67,71,36,6,93,61,96,67,95,57,58,47,36,7,91,71,11,92,72,12,85,19,56,4,100,68,98,49,68,36,21,95,57,44,37,46,7,92,59,48,15,34,15,17,4,75,26,1,0,28,8,42,18,3,89,80,67,61,29,0,0,0,60,27,61,1,20,0,41,82,39,55,24,77,14,60,9,0,0,0,61,71,30,36,7,60,25,70,5,51,4,76,9,62,0,44,21,3,100,98,31,84,81,96,65,80,61,75,81,80,76,69,26,60,100,15,18,79,90,67,86,83,61,55,3,30,7,13,26,10,10,73,84,81,57,10,50
weezing,96,96,82,96,66,31,88,70,14,100,100,16,100,100,83,77,50,16,100,81,99,79,98,62,86,78,71,24,100,97,33,99,91,19,95,45,49,15,99,96,96,66,95,88,63,98,90,85,33,72,27,98,83,82,39,79,36,39,1,90,61,17,0,25,6,79,55,36,100,96,89,91,40,9,2,0,91,63,90,13,31,1,67,93,80,85,71,73,27,94,41,0,0,0,90,94,64,76,28,83,43,92,42,78,25,98,34,79,56,0,48,19,97,100,53,97,98,96,83,92,91,85,90,94,87,79,43,93,100,17,45,90,99,88,99,90,92,91,21,78,33,32,35,23,44,99,97,89,79,14,69
rhyhorn,31,31,8,91,76,38,9,6,0,100,100,8,100,100,91,66,42,16,100,99,100,94,100,91,100,100,83,41,86,82,74,93,77,48,69,24,40,9,100,91,100,75,7,6,5,100,94,83,46,84,25,99,99,73,38,90,57,36,3,21,6,7,0,19,4,44,30,9,50,31,16,38,12,3,0,0,96,87,28,1,60,20,86,99,89,16,20,81,38,7,0,0,0,0,98,94,63,26,7,92,71,25,44,89,38,14,35,92,78,50,0,13,98,54,66,16,16,82,53,42,4,90,98,97,100,75,53,99,100,7,0,87,100,24,88,98,91,4,0,4,5,54,82,1,100,100,96,99,83,15,66
rhydon,53,54,25,99,98,65,39,17,5,100,100,26,100,100,100,73,56,30,100,100,100,100,100,97,100,100,100,89,100,97,97,100,93,95,99,49,46,26,100,100,100,90,30,27,19,100,100,100,78,93,65,100,100,98,77,96,87,56,16,48,23,8,0,60,22,75,51,30,77,57,40,52,24,29,7,0,100,98,91,1,90,59,97,100,99,68,38,98,74,51,5,0,0,0,99,99,93,42,23,100,96,37,87,91,70,44,80,98,97,81,87,0,100,89,96,70,43,96,82,72,45,100,100,100,100,96,88,100,100,21,19,94,100,61,97,100,98,54,1,22,13,96,96,9,100,100,99,100,94,66,82
chansey,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
tangela,34,72,27,29,23,11,27,7,0,100,81,0,87,70,20,19,0,0,67,13,44,3,19,1,32,18,28,0,41,15,0,42,8,0,20,0,2,0,49,15,40,3,2,0,0,33,10,15,4,80,20,59,25,38,4,15,3,0,0,57,15,0,0,9,0,11,4,0,35,10,1,18,0,55,31,9,2,0,41,1,1,0,6,34,21,4,0,0,0,18,8,0,0,0,86,43,10,48,13,15,1,12,0,65,11,12,1,6,2,0,46,11,53,0,11,85,63,59,27,42,34,34,16,33,36,3,0,28,100,0,1,70,49,16,23,18,18,85,31,82,27,3,2,0,0,1,49,20,0,2,29
kangaskhan,96,95,72,94,88,62,90,76,41,100,100,60,100,100,90,78,62,29,99,79,100,81,97,88,99,100,73,34,91,82,53,90,81,52,93,49,79,21,97,80,99,66,92,89,59,93,78,98,94,97,64,98,93,92,74,85,59,66,15,97,82,47,56,66,27,54,42,33,95,87,69,98,72,17,4,1,94,69,92,37,89,51,79,99,82,96,77,89,62,86,34,0,0,0,63,98,84,67,27,94,63,92,36,91,58,58,55,74,69,47,34,4,100,89,0,100,97,96,84,100,87,100,80,98,86,89,56,84,100,57,56,91,97,84,86,93,99,58,22,65,27,37,56,68,70,85,99,99,68,70,61
horsea,3,10,1,68,35,10,3,1,0,100,100,3,100,100,8,41,9,1,61,9,68,22,48,9,12,0,57,9,60,20,13,59,20,4,45,0,31,7,57,50,80,17,0,0,0,22,5,40,12,49,12,61,15,7,0,12,0,33,3,2,0,0,0,3,0,19,3,2,20,3,0,3,0,56,36,35,50,30,4,0,10,1,7,45,8,4,0,27,1,50,3,12,4,0,99,23,1,33,1,9,1,13,0,81,23,0,0,21,16,3,84,30,0,15,0,0,43,30,3,23,5,40,32,24,7,61,16,26,100,0,1,80,51,0,15,48,30,77,19,61,17,31,0,2,0,66,21,16,2,1,20
seadra,4,4,0,88,71,15,3,0,0,100,100,1,100,100,3,34,21,0,83,13,86,28,54,6,17,0,84,15,77,38,18,73,25,7,18,0,47,2,58,38,82,3,0,0,0,44,12,53,8,64,24,79,27,4,0,11,2,33,1,0,0,0,0,0,0,28,2,1,17,5,0,0,0,82,58,35,58,40,0,0,10,0,23,62,10,0,0,20,0,58,2,7,2,0,100,19,2,30,0,11,0,0,0,85,21,0,2,20,18,2,84,57,0,33,3,56,0,38,0,10,4,46,25,29,6,65,7,40,100,0,0,72,66,0,6,66,30,93,27,65,9,31,0,0,0,90,15,6,0,0,18
goldeen,35,29,11,85,55,19,35,15,1,100,100,17,100,100,38,66,20,3,81,18,77,31,84,23,39,9,20,3,65,35,4,80,30,3,61,4,37,11,75,20,84,9,5,5,7,55,34,91,50,70,6,64,29,51,2,36,7,28,1,60,14,0,0,39,2,30,12,10,51,31,2,77,10,19,5,5,45,25,67,0,15,0,22,66,14,56,10,41,4,43,0,8,3,0,59,88,36,11,0,32,6,21,1,56,11,16,5,11,4,4,18,4,96,41,4,70,62,0,30,74,37,89,53,66,30,73,8,34,100,6,12,86,80,20,35,63,76,35,6,23,3,16,4,7,1,67,79,57,13,11,27
seaking,54,54,16,97,81,46,82,49,5,100,100,36,100,100,61,71,50,6,93,66,93,64,96,68,75,39,58,10,93,81,23,91,72,18,82,20,65,21,94,60,94,38,32,39,13,90,59,100,85,78,30,92,71,88,34,54,25,61,4,85,50,7,0,49,18,60,48,15,70,49,23,90,47,40,22,11,77,51,89,12,51,13,59,89,50,92,59,75,33,86,1,32,9,2,84,98,77,35,1,65,16,37,3,84,46,49,14,54,35,16,47,18,100,72,16,97,100,70,0,97,97,99,83,89,56,80,25,62,100,17,60,90,95,71,81,94,97,73,27,57,12,48,26,43,6,95,99,85,45,41,57
staryu,15,17,3,81,47,6,23,2,0,100,100,6,100,100,5,54,37,2,79,25,69,26,67,16,27,2,49,17,67,29,11,54,29,4,63,2,44,6,60,35,74,13,1,2,0,33,11,72,22,37,14,49,18,37,0,15,1,34,2,18,6,0,0,10,0,15,5,3,31,9,1,43,0,31,28,23,51,22,40,0,24,3,22,57,11,17,1,38,2,77,18,18,2,0,90,49,5,30,9,26,2,15,0,70,21,0,0,27,20,8,58,28,11,58,0,77,89,26,3,0,44,61,42,20,12,66,11,29,100,0,0,75,61,22,16,53,49,86,30,67,14,20,0,6,0,65,55,43,9,0,19
starmie,19,29,6,97,94,32,65,4,0,100,100,12,100,100,38,54,27,0,100,70,98,76,94,38,49,14,89,34,98,84,29,99,91,20,67,1,59,9,99,74,98,26,0,0,0,73,29,98,79,98,44,99,68,82,6,59,4,56,5,87,25,0,6,43,2,48,19,3,58,28,1,80,3,82,83,35,94,69,97,0,40,7,53,94,50,31,1,59,2,94,24,27,8,0,100,97,53,60,6,76,3,8,0,95,45,95,3,54,38,9,96,55,65,64,13,95,92,63,3,56,0,100,87,87,45,92,12,87,100,0,3,100,96,38,40,96,93,100,52,93,25,50,0,2,4,100,72,47,4,4,47
mr. mime,50,53,17,49,24,2,18,2,0,98,100,3,96,100,9,33,11,1,66,11,67,17,58,15,60,40,15,2,68,46,6,70,46,6,21,0,9,1,37,19,77,21,34,19,1,34,9,84,55,37,2,42,7,52,3,20,3,8,0,23,2,2,2,9,2,29,8,3,56,31,7,58,6,16,2,0,24,4,19,0,6,0,9,57,9,10,0,44,0,59,9,39,7,0,54,41,9,30,4,15,4,4,0,38,1,74,3,7,25,15,10,0,13,66,0,60,54,11,1,39,0,0,15,8,19,20,7,14,100,0,0,82,52,9,23,21,71,53,14,53,12,1,0,0,6,17,47,34,8,2,14
scyther,97,90,64,74,43,15,54,28,3,100,82,18,100,94,58,57,40,8,85,61,78,27,91,57,67,19,41,5,91,68,9,87,76,11,59,9,42,3,87,24,76,29,96,90,62,79,42,92,69,91,44,85,60,78,37,52,17,34,0,84,45,8,22,51,18,55,33,19,88,78,71,88,32,0,0,0,52,24,90,4,31,3,37,62,31,55,27,62,11,23,0,0,0,0,38,96,73,24,3,70,24,70,7,71,26,98,6,36,19,10,2,0,88,84,20,68,75,47,17,58,13,85,0,80,59,40,15,52,100,14,27,85,83,64,72,75,90,27,2,23,7,9,14,7,10,28,88,80,43,27,57
jynx,83,60,18,70,35,15,50,13,0,100,100,55,100,100,13,67,47,7,90,34,93,20,83,40,97,94,18,6,69,38,4,74,45,5,75,5,36,4,86,31,79,27,81,71,21,46,23,86,69,71,8,74,27,68,27,38,11,23,0,82,32,2,58,62,42,23,16,5,75,38,33,95,34,1,1,0,37,15,79,8,42,4,43,59,24,72,24,60,15,75,1,22,4,0,29,83,53,11,5,44,19,55,3,51,10,23,6,20,20,6,3,0,100,67,2,76,71,34,11,80,13,92,20,0,60,39,4,39,100,5,38,93,83,50,56,52,99,16,1,10,1,6,7,28,10,47,97,85,70,51,38
electabuzz,56,58,13,84,55,27,72,52,12,100,100,51,100,100,28,76,62,18,93,41,98,85,85,45,98,100,3,0,80,57,0,79,51,0,76,9,47,8,75,50,96,65,25,20,5,56,25,95,72,17,0,83,38,83,52,53,11,22,2,89,59,13,20,38,10,46,10,8,65,26,17,94,69,0,0,0,57,28,95,33,59,13,56,97,61,91,49,56,18,86,39,34,19,1,28,93,47,63,32,42,4,32,0,25,0,26,9,28,24,13,0,0,98,63,14,93,94,70,44,88,55,81,41,40,0,46,14,41,100,63,59,95,82,87,62,61,94,99,57,85,51,42,10,53,61,99,90,71,55,19,47
magmar,99,95,86,81,63,33,39,13,2,100,100,60,100,100,75,64,57,21,95,65,93,62,91,71,95,89,50,18,89,76,30,82,62,11,82,17,44,7,92,79,88,53,100,96,87,87,78,100,89,68,10,87,62,75,28,75,13,25,3,49,24,6,23,40,19,65,42,31,93,91,82,64,16,6,5,1,54,31,86,5,94,76,45,86,51,79,68,88,34,76,33,67,35,7,72,95,75,38,8,63,20,99,28,36,14,41,40,55,31,20,25,4,94,97,11,39,35,27,20,34,8,80,60,61,54,0,53,72,100,10,37,86,94,48,86,73,98,35,2,33,19,19,28,88,17,78,90,69,51,33,50
