name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,82,72,31,60,16,1,22,4,0,97,100,23,100,100,36,55,28,1,77,14,87,21,74,10,21,11,8,0,39,13,0,62,29,0,41,3,31,1,54,16,65,8,52,37,15,74,45,80,39,87,26,56,15,49,2,48,8,16,0,30,7,4,0,37,3,37,24,8,84,56,35,64,3,0,0,0,29,7,33,0,0,0,19,0,13,6,1,23,4,13,0,6,1,0,4,70,17,26,1,14,0,52,5,37,13,18,4,6,12,0,0,0,89,57,0,47,17,30,2,30,1,37,28,11,2,5,7,2,100,0,0,69,26,3,3,14,31,1,0,0,0,0,1,0,0,1,55,28,1,0,10
dodrio,90,92,56,92,64,26,70,32,6,100,100,50,100,100,77,73,54,7,97,52,97,84,95,76,86,47,46,11,87,57,13,93,72,11,81,15,55,18,85,53,90,41,85,76,47,90,74,91,87,99,70,98,64,91,36,83,52,47,8,90,53,22,35,70,20,78,47,33,97,83,69,92,32,10,0,0,86,42,85,2,11,0,69,87,0,46,7,70,9,57,8,35,17,2,29,92,59,58,20,73,13,79,30,82,31,55,28,41,46,12,7,0,99,77,3,84,69,77,37,87,22,84,63,57,23,39,22,27,100,1,4,77,75,18,21,54,67,12,0,8,0,0,5,1,0,31,85,74,18,4,24
seel,62,46,23,89,60,23,47,11,4,100,100,27,100,100,29,55,46,15,90,28,94,62,82,27,73,32,66,10,84,42,10,77,45,4,75,2,21,0,86,56,91,42,30,33,21,82,53,94,64,79,31,80,40,58,8,29,4,12,2,64,22,5,0,34,8,40,15,7,72,46,23,75,23,62,33,7,47,28,87,10,24,2,52,94,53,0,2,52,9,91,3,22,5,3,85,88,41,35,5,46,12,63,8,72,30,15,2,25,31,9,43,22,52,94,10,98,80,34,9,61,40,85,44,12,10,14,5,16,100,7,0,46,25,6,12,9,68,34,11,13,7,7,5,0,4,42,78,63,52,2,12
dewgong,85,89,46,97,90,52,81,59,3,100,100,28,100,100,78,64,49,18,97,73,100,86,98,52,90,79,85,45,95,78,25,94,74,11,75,12,36,2,93,91,98,56,49,31,12,95,76,98,92,95,62,95,81,87,23,61,17,35,2,94,77,7,0,45,18,56,21,4,88,77,37,92,54,68,35,17,85,53,99,14,58,4,73,99,93,64,0,72,26,99,38,18,2,0,95,96,79,62,10,80,34,73,15,90,53,17,12,53,56,21,72,25,66,97,21,95,77,75,41,88,80,98,70,48,21,16,5,59,100,2,30,44,69,24,36,52,92,48,1,19,0,16,0,70,3,74,93,85,65,10,10
grimer,59,65,28,57,47,13,41,16,2,100,100,2,100,100,48,43,30,13,94,45,85,54,81,51,58,63,27,3,81,59,7,85,64,7,75,25,16,3,92,86,74,35,49,36,23,71,44,57,35,39,11,77,53,36,12,23,4,14,1,48,25,3,0,14,1,47,27,15,81,62,41,74,43,7,6,0,51,22,76,12,6,2,36,77,30,45,26,0,24,59,16,0,2,0,64,67,39,26,17,44,8,59,4,51,12,53,3,57,23,19,12,6,88,90,6,62,71,34,13,36,40,54,55,20,29,19,4,18,100,1,10,63,55,56,50,30,33,28,2,23,10,2,1,0,0,30,45,40,30,1,37
muk,93,83,58,92,86,60,98,71,29,100,100,21,100,100,81,48,43,32,99,93,100,89,97,79,98,100,84,34,100,93,40,100,96,35,95,52,40,16,99,99,94,54,97,92,71,100,92,93,65,65,25,98,90,92,64,70,28,45,9,94,84,28,0,18,3,95,67,38,98,92,80,99,77,37,20,13,89,63,100,66,56,16,83,96,89,86,54,71,0,98,69,8,4,2,98,96,66,78,43,84,42,89,40,83,45,93,18,95,75,63,56,28,92,100,38,100,99,88,58,89,90,98,82,64,63,42,34,75,100,16,35,63,92,95,99,61,85,91,43,65,41,19,23,17,9,96,91,84,60,7,56
shellder,40,51,28,63,43,19,14,8,1,100,100,9,99,100,47,52,34,9,97,51,99,80,76,26,16,3,78,10,80,50,17,88,52,9,61,4,9,1,92,57,93,54,14,9,5,90,59,52,21,85,29,92,48,39,11,27,10,10,2,23,9,1,0,13,3,49,12,6,72,46,13,23,6,80,50,5,50,19,27,6,7,5,59,87,43,9,1,41,2,0,0,9,2,1,98,52,19,41,11,22,8,34,8,92,33,24,4,60,19,3,90,41,53,66,9,33,17,43,15,15,8,31,63,13,7,10,5,26,100,8,0,36,39,13,8,24,21,20,5,8,3,12,5,0,3,19,44,63,36,4,17
cloyster,64,94,72,92,68,51,98,62,8,100,100,44,100,100,100,75,55,25,100,100,100,99,100,87,54,36,98,75,100,98,92,100,97,70,89,30,55,11,99,99,100,97,36,33,24,100,98,97,61,100,90,100,98,95,35,92,54,50,5,90,67,22,0,39,20,89,63,42,96,89,60,92,28,95,87,71,97,76,94,7,42,6,100,100,92,97,54,83,28,100,0,15,8,0,100,98,78,99,72,95,55,49,56,100,98,45,65,99,68,34,99,90,94,95,59,91,71,100,88,61,66,82,98,92,43,34,30,91,100,3,13,86,100,64,43,86,67,91,11,62,7,76,22,30,5,82,83,95,83,5,33
gastly,89,97,87,92,82,52,89,81,71,100,100,26,100,100,99,84,71,41,100,100,96,67,100,100,85,81,100,100,100,100,100,100,100,100,92,65,64,33,100,100,95,87,84,83,77,100,100,90,56,43,34,100,100,89,46,98,93,64,30,74,72,85,0,27,16,98,94,90,98,94,89,91,60,79,70,62,97,95,97,31,97,75,92,94,65,78,82,100,92,91,85,0,35,17,99,87,75,84,78,100,100,92,99,79,66,100,38,100,100,100,100,100,81,100,99,80,78,84,67,74,64,52,100,73,52,21,79,100,100,32,24,76,100,86,84,96,67,98,64,92,100,60,89,5,1,30,99,99,97,23,60
haunter,98,98,97,100,96,61,97,93,98,100,100,52,100,100,100,81,64,38,100,100,96,81,100,100,99,91,100,100,100,100,100,100,100,100,99,63,71,39,100,100,99,94,96,95,92,100,100,100,87,86,35,100,100,96,81,99,100,71,41,99,97,98,17,44,14,99,99,99,100,99,96,97,78,89,75,62,100,100,100,72,96,93,98,99,83,95,98,98,96,98,92,65,0,28,100,98,76,89,80,100,100,97,100,90,67,100,70,98,100,100,100,100,78,100,99,97,95,95,78,95,89,89,100,91,72,57,97,100,100,68,47,78,100,99,95,100,90,100,82,99,100,88,92,24,11,69,100,100,96,22,74
gengar,98,100,98,99,100,95,99,100,99,100,100,50,100,100,100,83,79,71,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,98,89,77,45,100,100,100,100,100,99,98,100,100,99,96,94,82,100,100,100,94,100,100,77,55,100,100,100,22,74,38,100,100,99,100,100,100,100,100,99,93,80,100,100,100,89,100,98,99,100,98,97,100,100,98,99,100,83,72,0,100,100,99,99,97,100,100,98,100,99,91,100,91,100,100,100,100,100,92,100,100,99,100,99,99,99,100,98,100,97,98,87,98,100,100,81,83,81,100,100,100,100,99,100,91,100,100,98,97,72,72,99,100,100,99,56,80
onix,20,20,5,85,63,37,7,1,0,100,100,11,100,100,77,31,15,2,100,59,98,76,91,48,99,100,19,2,65,35,8,77,62,7,35,1,39,4,60,23,94,28,1,0,1,87,56,67,16,67,11,97,59,52,10,46,6,14,0,8,2,0,0,10,2,11,2,1,50,28,10,13,3,0,0,0,72,48,11,0,13,1,51,96,71,15,5,34,2,2,0,1,0,0,0,85,46,5,0,55,10,9,3,59,11,6,8,28,19,4,4,0,85,15,24,0,0,30,14,6,0,36,68,62,84,10,2,50,100,0,1,46,60,3,26,67,40,0,0,3,0,10,3,0,27,36,54,28,7,0,27
drowzee,33,28,9,33,17,4,13,1,0,91,97,10,97,98,12,28,6,0,54,4,55,10,55,12,68,71,5,0,51,18,1,54,31,0,39,1,15,1,28,26,42,4,31,17,4,22,2,57,36,33,0,36,10,38,4,16,3,9,0,29,6,0,0,29,10,36,9,2,59,24,7,63,9,5,0,0,28,5,57,11,13,0,5,30,8,12,2,28,4,47,2,13,2,0,12,0,19,12,1,18,1,19,0,27,1,15,0,4,12,4,2,0,69,44,0,57,54,5,1,32,2,61,8,1,8,2,0,2,100,0,0,54,7,6,1,2,68,6,1,5,0,1,0,0,0,3,26,4,2,3,16
hypno,69,63,30,86,51,17,69,30,1,100,100,24,100,99,30,57,22,4,85,34,91,45,83,52,95,98,34,5,83,66,8,87,71,2,72,12,43,0,73,58,86,24,74,62,28,59,24,93,72,67,13,85,47,69,24,55,18,28,0,69,30,3,0,46,22,69,33,21,78,66,38,87,47,18,7,1,63,36,89,22,56,6,38,82,41,57,20,60,30,80,19,23,23,1,53,80,0,50,8,55,17,45,1,54,12,60,9,36,57,17,15,1,91,71,7,93,89,55,12,70,16,93,30,19,26,13,1,19,100,1,11,69,46,29,32,29,92,41,6,30,1,1,1,1,1,21,73,29,12,21,30
krabby,55,67,19,73,70,35,63,14,0,100,100,19,100,100,67,61,41,6,97,73,94,76,88,47,61,19,69,25,95,72,46,98,84,27,83,16,55,29,97,86,93,51,12,11,4,85,58,79,54,96,46,94,76,66,17,62,28,31,11,61,34,1,0,27,13,71,50,17,68,32,14,65,18,42,47,32,74,52,74,1,34,4,65,74,42,65,38,73,22,59,1,16,11,1,95,88,50,0,7,58,33,31,2,87,62,52,19,82,32,3,68,37,99,33,15,48,49,68,31,31,10,54,67,57,28,60,7,44,100,0,5,66,72,19,39,60,33,50,2,14,2,20,17,2,0,60,49,45,16,2,14
kingler,62,88,44,100,97,67,98,82,12,100,100,52,100,100,92,73,66,19,100,96,100,93,97,86,61,57,91,62,100,99,79,99,99,50,94,50,79,33,100,95,100,86,33,31,17,97,90,97,79,100,69,99,92,92,58,96,47,70,31,94,76,27,0,55,27,87,68,63,93,79,54,100,54,80,70,46,98,85,99,23,60,26,93,99,80,95,90,81,55,89,28,22,20,3,100,99,92,93,0,94,68,40,32,97,83,75,54,93,67,37,84,60,99,87,49,95,91,97,85,82,73,88,82,85,58,68,36,79,100,10,30,84,93,78,62,94,88,85,30,67,20,50,60,19,6,98,84,89,47,20,51
voltorb,69,63,22,74,46,10,50,14,0,100,100,26,100,100,24,67,46,8,95,38,98,69,80,43,95,99,29,2,65,40,1,85,46,1,70,3,51,3,77,42,89,27,27,20,10,61,14,86,54,57,6,85,29,83,16,39,8,22,2,67,29,0,23,35,16,30,14,1,70,38,15,86,20,2,0,0,58,19,78,6,48,5,51,86,27,54,19,55,14,78,5,0,0,0,45,81,44,42,6,0,10,45,0,36,7,18,6,32,19,7,2,0,95,76,1,80,71,63,14,62,9,76,29,32,48,18,4,5,100,0,2,66,48,16,30,24,51,7,0,3,0,0,3,1,1,43,63,55,24,0,15
electrode,94,88,66,96,87,38,93,69,15,100,100,49,100,100,83,71,63,45,99,82,100,94,97,83,99,100,66,20,98,85,33,98,88,24,94,32,67,27,97,92,100,77,76,63,39,87,68,100,91,77,42,97,88,96,66,76,49,57,13,96,77,10,26,70,34,82,56,37,96,89,56,98,70,15,2,0,92,62,100,44,92,55,80,100,87,88,66,90,55,92,45,0,0,0,90,99,82,67,32,90,0,83,7,68,23,61,28,81,65,44,23,1,97,97,20,97,98,89,63,93,77,98,74,76,94,60,27,62,100,6,28,84,83,62,88,68,96,65,5,46,5,10,15,14,56,96,94,85,53,36,39
exeggcute,50,58,32,50,28,7,70,58,26,100,100,10,89,100,8,34,20,3,90,50,59,25,49,5,72,92,65,21,79,52,10,73,44,5,90,20,13,1,83,89,36,9,2,2,0,18,4,39,26,81,51,83,47,87,57,36,6,4,0,78,54,12,0,40,13,66,26,17,45,15,0,55,23,59,63,38,32,12,99,66,30,6,23,46,20,34,26,38,10,66,51,7,3,1,91,78,52,69,60,54,16,0,0,90,53,60,6,76,22,2,72,48,91,63,11,82,98,74,34,75,76,91,36,11,51,2,6,33,100,1,18,47,50,66,30,6,65,82,67,73,59,6,12,0,0,1,34,36,18,5,31
exeggutor,100,100,97,94,83,56,100,97,65,100,100,65,100,100,66,70,62,37,100,99,100,92,100,95,100,100,96,45,100,99,72,100,100,59,97,46,63,34,100,96,98,72,98,97,81,92,84,99,98,100,98,100,99,100,96,98,83,62,20,99,96,57,0,79,61,99,96,77,100,97,84,100,95,62,30,4,99,92,100,94,97,59,91,95,70,92,84,96,59,92,44,0,0,0,97,100,98,98,68,100,93,100,0,100,82,100,56,100,88,37,68,20,100,99,56,100,100,100,93,100,100,100,91,88,100,55,56,89,100,54,54,78,97,89,86,91,99,94,33,82,25,30,67,12,34,72,99,97,88,67,60
cubone,41,51,10,80,48,9,16,6,0,100,99,9,100,100,50,29,15,2,83,38,86,48,85,53,91,100,16,0,64,60,20,80,69,11,52,3,35,11,71,26,51,21,13,7,11,51,25,60,36,72,25,80,39,60,19,38,13,25,3,32,16,0,0,32,6,34,12,6,66,35,19,59,21,13,3,1,60,30,51,1,49,34,23,63,18,28,10,49,15,8,0,21,10,1,41,72,44,13,3,64,32,9,0,0,21,29,9,31,27,10,9,1,81,33,15,13,6,31,13,23,4,62,28,33,78,18,1,32,100,0,2,46,47,9,48,39,46,11,3,12,2,1,4,0,10,9,34,40,9,3,24
marowak,69,71,46,99,94,43,57,41,5,100,100,17,100,100,84,42,35,19,100,85,93,85,98,92,99,100,58,15,99,93,58,100,99,49,87,15,74,33,98,89,76,41,49,53,22,82,62,98,86,96,54,100,84,94,64,78,30,58,13,65,54,8,0,65,31,76,58,29,92,65,53,86,56,39,22,1,96,91,92,15,95,70,57,87,69,70,46,88,53,67,2,34,33,9,89,97,88,38,17,93,77,47,18,79,0,69,41,77,74,46,48,14,94,79,34,54,45,64,47,53,34,94,59,66,100,65,7,70,100,6,11,61,79,45,89,86,90,71,4,39,17,3,29,0,34,51,82,76,29,28,42
hitmonlee,74,60,11,91,79,6,84,65,16,100,100,4,100,100,12,72,65,19,97,94,88,49,83,39,98,100,50,14,65,31,1,77,45,0,56,2,77,22,89,67,35,0,62,39,9,56,22,44,8,84,40,96,87,94,54,81,18,68,7,81,50,9,0,47,9,70,52,25,79,50,17,95,16,64,46,22,75,44,54,0,99,90,70,82,45,84,82,46,7,76,55,0,0,0,94,85,40,48,25,82,39,35,0,71,31,0,27,91,6,1,73,32,100,81,24,95,96,74,46,91,4,20,1,58,59,40,0,64,100,0,70,81,97,65,67,67,99,94,74,90,57,7,52,7,0,0,95,76,4,6,15
hitmonchan,99,98,81,100,84,56,100,91,20,100,100,81,100,100,95,88,75,47,100,96,100,76,100,97,100,100,84,37,100,100,56,100,99,32,98,57,70,29,100,96,99,80,99,94,77,99,93,100,94,97,55,100,91,98,68,96,47,63,6,99,78,32,0,65,39,95,77,56,98,98,86,100,88,36,15,2,88,74,98,37,95,73,97,96,72,98,87,96,80,96,34,62,30,9,92,100,91,81,46,94,72,93,44,91,59,73,0,93,84,53,47,16,100,100,26,100,96,93,68,98,88,94,94,90,86,39,32,77,100,37,55,85,97,87,96,85,98,92,29,71,25,28,39,21,10,47,98,94,64,34,29
lickitung,59,56,24,84,57,37,54,20,0,100,100,10,99,100,70,34,22,2,96,71,97,78,89,53,85,81,20,1,68,56,5,82,48,4,46,8,27,4,90,58,88,32,31,18,9,86,54,88,59,78,21,90,58,83,26,51,7,11,1,66,31,3,0,36,13,23,8,6,84,70,23,82,24,4,1,0,76,43,96,13,30,6,44,94,59,74,46,40,4,40,1,0,2,0,72,94,59,18,7,68,19,22,0,69,23,9,7,0,10,4,5,0,84,79,20,54,51,51,19,52,15,84,61,44,39,14,7,43,100,1,7,55,55,28,32,42,71,7,0,5,3,2,8,0,1,32,61,47,19,8,45
koffing,89,95,70,86,60,37,59,45,5,100,100,17,100,100,84,60,54,14,100,81,98,85,99,78,88,74,65,13,98,84,29,98,93,16,91,29,61,11,99,88,98,66,80,53,33,97,80,72,47,61,22,98,78,75,30,77,18,37,2,75,50,10,0,34,11,82,41,29,97,93,77,84,49,3,2,0,81,50,87,25,27,3,72,87,53,68,42,76,24,81,30,0,0,0,80,86,41,67,32,81,35,76,11,72,25,94,15,90,0,20,21,2,99,99,23,76,76,82,47,58,38,68,69,56,57,25,15,50,100,4,9,48,77,50,84,52,46,38,2,18,8,9,18,1,1,41,83,70,35,5,24
weezing,97,97,80,97,86,40,95,87,22,100,100,24,100,100,92,80,50,33,100,100,100,97,99,84,98,95,92,39,99,99,41,100,96,37,99,62,59,19,100,100,100,69,92,87,62,100,93,95,56,82,40,99,93,94,55,77,47,61,13,89,76,31,0,44,10,93,82,60,100,98,91,96,55,33,10,1,96,81,98,47,49,4,90,100,88,91,79,80,32,97,66,0,0,0,95,96,81,97,62,93,54,98,61,90,53,99,45,95,80,0,55,10,99,100,48,95,91,92,73,85,77,92,81,79,88,54,29,83,100,6,35,80,99,83,89,76,82,87,20,77,37,17,28,8,11,88,93,90,56,7,49
rhyhorn,46,46,26,97,86,52,23,9,3,100,100,15,100,100,96,59,49,19,100,100,100,100,100,98,100,100,80,33,96,86,82,99,88,51,81,24,58,17,100,99,99,85,9,11,13,99,89,93,69,85,41,100,99,96,55,92,65,50,8,34,15,2,0,36,12,61,42,16,61,51,18,60,22,12,1,0,98,90,62,1,75,23,98,100,93,57,28,86,42,10,1,0,0,0,96,98,85,32,16,98,77,27,32,91,52,27,53,95,75,42,0,3,97,39,71,9,6,59,39,26,5,83,98,80,100,38,27,94,100,2,2,68,96,24,77,87,72,5,1,6,0,21,50,0,91,99,82,91,65,5,51
rhydon,52,81,53,100,99,89,61,36,20,100,100,55,100,100,100,61,57,45,100,100,100,100,100,99,100,100,98,88,100,100,98,100,100,95,94,66,57,25,100,99,99,95,39,32,16,100,100,100,91,100,74,100,100,100,90,99,97,52,24,58,40,17,0,67,39,97,78,67,89,78,54,67,45,60,30,1,100,100,95,20,97,76,100,100,100,78,75,94,70,59,10,0,0,0,100,100,99,63,40,100,99,52,80,99,86,68,84,100,97,87,97,0,100,77,92,38,26,86,63,49,22,100,99,97,100,85,80,100,100,13,9,83,99,47,98,96,96,37,2,16,11,80,94,8,100,100,100,99,95,44,67
chansey,2,0,0,13,3,0,0,0,0,18,2,0,6,1,0,1,0,0,2,0,8,0,4,0,4,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,47,34,36,5,0,1,0,1,0,0,0,1,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,5,1,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,41,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,2
tangela,59,80,36,52,16,4,56,22,2,99,100,0,83,97,21,22,8,1,87,27,62,10,34,2,52,47,32,1,47,19,0,44,20,0,48,3,5,0,51,52,53,2,4,1,0,40,15,28,12,82,23,68,27,58,8,16,2,4,0,56,31,1,0,12,2,22,6,3,45,23,3,30,1,68,36,12,17,1,68,6,6,0,11,42,23,5,2,10,0,33,5,0,0,0,84,53,27,66,13,23,1,36,0,66,18,18,0,20,1,0,61,22,71,0,5,62,50,49,7,43,12,30,17,12,15,0,2,12,100,0,0,68,26,16,9,8,18,65,25,56,23,0,0,0,0,0,28,19,3,0,20
kangaskhan,98,97,77,99,99,70,99,82,56,100,100,68,100,100,96,83,70,33,100,88,100,95,100,97,100,100,87,53,100,86,69,99,92,59,90,59,70,34,96,91,99,84,99,80,65,92,87,100,100,99,79,100,96,100,79,98,77,73,25,99,92,50,52,62,47,86,67,64,100,99,90,99,85,29,14,2,98,86,100,60,88,53,99,100,97,89,78,94,60,91,41,1,1,0,76,100,93,85,51,99,80,88,44,85,66,76,74,80,77,52,29,8,100,95,0,99,100,96,85,99,78,100,89,93,96,75,33,73,100,48,57,84,99,77,89,90,99,57,26,46,25,16,52,49,42,82,100,97,77,61,60
horsea,7,9,4,75,56,13,6,3,0,100,100,2,100,100,8,56,25,1,83,25,85,41,71,10,18,3,66,19,81,34,17,74,29,15,50,3,38,9,67,63,87,24,1,0,0,35,11,61,25,68,29,74,31,19,0,24,4,43,8,5,1,0,0,7,0,45,14,2,25,18,0,8,0,84,60,50,67,35,19,0,30,4,26,53,16,2,0,38,0,67,9,20,3,1,100,41,6,52,5,20,3,17,0,87,46,5,0,46,24,5,91,62,2,37,1,0,19,13,2,6,2,21,32,6,4,28,1,9,100,0,0,60,29,2,3,23,17,59,16,38,8,15,0,0,0,39,13,7,0,0,14
seadra,7,10,0,97,83,27,19,10,0,100,100,4,100,100,10,37,27,1,96,48,96,37,76,25,22,7,80,33,79,56,17,86,53,14,39,1,48,8,73,80,93,19,1,1,0,62,22,72,21,88,31,78,40,19,0,35,8,53,6,10,0,0,0,2,1,53,17,3,38,16,1,20,0,88,80,51,82,47,19,0,35,0,43,83,31,2,0,29,0,83,29,22,5,0,100,45,11,51,9,29,2,2,0,94,55,4,4,49,22,9,94,74,0,50,0,81,0,20,2,8,6,50,39,19,2,27,2,15,100,0,0,72,40,0,3,32,21,80,11,48,7,11,0,0,0,58,12,7,0,0,19
goldeen,46,59,10,90,68,29,62,22,1,100,100,28,100,100,58,73,38,4,98,44,95,56,92,46,63,35,43,5,79,55,6,95,57,8,63,10,47,16,96,51,89,31,16,17,8,75,41,94,64,72,21,89,41,81,5,60,13,56,9,70,32,2,0,43,16,52,28,17,63,41,18,83,16,37,18,7,63,48,87,3,33,5,53,70,23,66,25,64,11,57,0,16,5,1,70,94,40,32,3,37,11,25,0,69,36,26,7,49,18,8,41,14,97,50,4,87,80,0,13,56,13,67,45,35,9,32,4,23,100,1,6,76,64,10,14,45,59,15,0,14,1,7,4,1,0,35,61,37,14,6,14
seaking,80,80,30,99,88,70,93,75,7,100,100,45,100,100,89,70,52,27,100,81,98,89,98,67,84,73,71,32,96,90,27,100,89,24,91,25,70,21,95,83,95,45,49,39,22,93,71,99,87,92,51,96,77,100,54,77,44,72,12,92,64,12,0,59,34,84,61,37,90,71,32,99,70,49,27,13,93,67,94,35,68,18,84,98,63,90,58,86,41,85,12,33,22,1,86,99,88,69,15,86,37,61,7,87,53,54,32,81,52,25,61,37,99,93,15,98,98,87,0,88,74,93,68,73,48,63,12,54,100,2,51,83,87,51,65,86,98,67,9,42,4,22,16,8,0,83,91,76,29,19,34
staryu,28,20,6,86,71,11,43,18,5,100,100,18,100,100,14,54,40,1,93,46,95,48,73,40,43,23,70,30,82,45,23,89,35,11,80,10,60,7,75,71,86,20,8,7,5,50,28,84,33,62,25,64,19,49,7,37,8,52,9,33,17,4,0,12,4,39,11,8,48,20,7,61,9,56,38,26,63,43,74,10,32,8,50,70,13,29,2,60,11,84,39,26,5,1,94,67,29,69,18,38,7,24,0,77,47,9,2,48,42,15,74,51,54,56,1,94,92,44,12,0,21,55,33,5,12,38,6,9,100,0,6,65,38,23,11,29,46,69,21,44,12,4,0,2,0,38,37,27,9,0,7
starmie,47,50,3,99,96,59,93,37,0,100,100,21,100,100,40,66,39,7,100,96,100,92,100,72,80,46,94,50,100,91,64,100,97,29,75,14,56,17,99,94,99,40,5,4,0,83,47,100,90,100,77,100,84,99,29,77,16,56,10,94,39,0,7,50,9,88,35,12,83,51,4,91,16,93,88,69,100,87,100,6,68,21,84,99,78,60,10,60,10,92,34,36,11,0,100,98,82,90,27,91,23,22,0,96,66,96,12,85,60,22,95,78,78,86,22,98,94,87,26,79,0,100,81,52,31,75,9,62,100,0,3,89,96,13,38,86,93,98,42,83,16,20,0,0,0,98,66,54,5,2,29
mr. mime,48,49,31,52,36,3,22,7,0,98,100,12,88,100,18,38,22,0,73,27,76,30,67,22,66,57,29,0,71,54,13,70,60,5,24,1,19,0,32,20,75,26,33,20,4,45,16,86,64,51,8,66,17,63,8,34,13,16,0,35,3,2,2,17,4,55,32,10,71,47,17,69,8,23,6,1,37,9,38,0,12,0,12,63,16,14,2,45,2,69,18,48,11,2,64,38,5,46,12,24,2,8,0,38,6,80,6,16,32,8,17,0,22,69,0,79,50,33,7,45,0,0,16,0,6,2,0,5,100,0,1,55,16,4,7,7,49,31,0,31,5,1,0,0,0,3,44,12,5,0,16
scyther,91,78,56,76,64,24,58,33,5,100,100,34,97,100,72,60,41,16,90,67,82,44,85,49,77,56,38,7,88,71,18,92,77,10,66,15,41,5,93,52,80,36,88,85,51,77,49,89,68,95,63,91,60,79,34,54,24,38,7,74,44,10,27,53,14,62,35,19,97,76,65,80,42,2,0,0,61,39,89,8,26,3,45,72,37,56,29,43,17,37,2,0,0,0,32,89,70,33,18,71,26,63,9,72,41,99,6,39,29,17,2,1,95,83,11,68,61,55,32,67,19,84,0,61,35,25,4,34,100,6,4,67,64,27,62,47,72,9,0,11,3,0,9,2,0,19,75,58,24,10,35
jynx,94,88,35,91,60,14,86,50,16,100,100,63,100,100,45,73,59,17,98,58,96,59,96,67,100,100,37,10,90,62,26,94,71,18,83,20,51,7,93,68,94,51,92,82,55,74,42,96,81,89,24,94,49,94,52,75,25,49,11,84,72,15,50,67,52,62,36,24,91,76,52,100,61,5,4,3,73,31,96,35,81,22,56,89,43,86,49,80,35,87,8,26,5,1,38,99,79,43,15,68,24,87,12,67,34,42,10,56,44,21,20,3,100,87,7,94,81,65,27,95,48,100,39,0,53,33,9,25,100,14,22,88,69,41,39,50,96,23,2,16,1,5,4,28,10,28,94,83,49,45,25
electabuzz,73,66,13,90,71,38,86,70,25,100,100,45,99,100,51,71,64,33,100,65,100,92,85,71,99,100,2,0,85,61,0,92,78,0,82,12,47,9,85,70,93,68,43,27,13,67,25,96,84,26,0,93,45,93,70,69,22,37,5,88,72,20,17,51,18,51,24,12,78,55,25,95,78,0,0,0,81,35,98,58,71,22,72,98,77,90,77,71,35,93,57,48,28,2,16,91,72,72,42,52,6,45,0,22,0,41,14,61,39,11,0,0,95,82,4,96,98,91,52,88,69,94,65,47,0,34,10,28,100,37,36,85,60,73,35,36,84,88,44,72,43,21,10,30,27,95,75,51,36,16,26
magmar,98,99,97,99,78,36,67,34,14,100,100,70,100,100,85,67,74,24,99,88,98,76,98,87,99,99,78,33,98,92,46,96,92,28,92,35,53,10,96,94,96,73,99,97,89,95,83,99,94,82,16,98,78,91,63,84,31,48,7,76,44,11,26,51,24,78,53,40,99,98,96,83,36,26,12,8,82,49,95,43,97,87,82,95,61,84,83,81,58,90,66,79,42,13,90,98,86,40,32,82,39,97,45,82,35,60,61,86,73,45,62,15,93,100,25,71,71,68,36,60,23,98,74,67,66,0,41,51,100,15,33,87,87,50,72,51,97,45,12,29,19,14,34,64,4,54,87,80,42,37,48
