name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,52,46,11,22,3,1,12,0,0,86,100,14,99,100,25,42,16,0,59,5,62,7,53,2,13,6,2,0,22,6,0,40,15,0,22,0,17,1,31,5,45,2,28,13,6,60,30,57,19,52,15,28,3,23,0,35,3,6,0,8,3,1,0,15,2,17,12,0,55,39,9,35,1,0,0,0,12,1,13,0,0,0,9,0,32,28,8,75,27,50,11,13,12,4,23,93,55,64,16,52,9,84,25,72,48,42,17,51,29,15,9,0,98,86,3,70,59,69,40,48,20,69,48,40,22,31,18,24,100,1,7,91,62,33,26,42,69,12,0,17,1,0,4,2,0,15,83,70,24,5,26
dodrio,86,85,37,79,35,8,50,18,0,97,100,32,100,100,50,73,51,3,89,34,90,54,82,53,65,27,35,2,54,33,2,72,52,1,62,7,56,11,78,27,75,22,66,48,33,76,47,87,63,92,44,89,25,70,18,66,38,43,0,69,31,7,41,54,7,55,38,21,93,68,46,81,25,4,1,0,50,35,52,0,3,0,40,68,0,75,43,97,68,82,40,55,36,10,63,98,92,87,54,96,63,96,44,94,71,88,58,87,80,43,34,4,100,97,37,95,96,92,75,95,66,100,88,83,64,78,63,79,100,24,31,97,100,74,73,88,92,60,10,52,14,8,17,13,9,79,98,98,76,35,61
seel,36,37,17,52,32,10,25,12,3,100,100,12,98,100,11,54,34,6,75,18,88,49,59,24,43,21,50,5,66,23,4,45,26,1,58,1,14,0,56,59,80,17,21,13,7,57,25,79,42,50,9,64,27,30,7,5,3,7,1,33,10,3,0,23,8,22,10,1,65,35,11,75,12,48,18,3,32,8,75,12,15,6,23,72,25,0,2,84,46,95,28,47,24,8,95,95,72,66,20,70,43,86,30,88,63,28,14,76,64,31,77,54,87,96,19,99,99,64,29,86,88,94,65,32,35,38,13,52,100,7,15,69,71,33,44,36,92,71,19,34,7,21,6,6,12,79,96,86,68,18,35
dewgong,62,62,27,81,62,20,79,30,1,100,100,30,99,100,47,66,38,10,94,64,95,77,96,46,73,53,65,31,77,56,8,78,54,6,62,13,38,0,85,76,96,49,31,28,7,80,54,97,68,88,36,85,60,85,16,44,4,32,1,74,53,4,0,36,16,31,7,3,88,52,18,86,33,54,19,8,70,25,92,6,40,4,53,89,55,58,0,91,71,100,73,47,14,5,96,98,97,95,56,94,70,85,50,96,76,33,54,89,84,60,82,65,93,99,39,100,98,97,69,97,100,100,86,81,64,53,26,84,100,22,74,65,95,70,67,76,99,89,42,65,7,50,12,94,29,95,100,92,81,44,39
grimer,27,24,10,27,20,3,9,7,1,99,99,3,100,93,13,31,18,1,46,11,58,22,49,17,20,35,6,2,32,16,1,37,21,1,59,10,6,1,62,52,26,13,17,12,5,35,21,24,11,7,1,33,19,18,1,5,0,0,2,11,7,0,0,3,2,10,4,3,41,15,10,30,10,0,1,0,29,5,45,7,1,0,12,24,3,15,8,0,48,79,43,4,1,1,84,81,44,50,20,63,20,78,19,61,16,73,5,71,29,37,36,13,96,97,16,81,87,64,24,73,54,66,68,33,48,28,24,44,100,6,15,83,76,66,77,42,50,52,17,30,17,9,6,5,4,43,72,73,49,2,57
muk,60,37,17,66,46,11,70,20,5,100,100,8,100,100,39,49,39,12,94,57,87,63,81,48,78,81,44,8,87,58,7,91,61,4,91,36,27,3,91,91,70,26,60,59,31,79,61,66,27,25,6,84,52,45,7,19,5,13,0,58,25,6,0,18,3,58,38,10,86,57,38,74,44,2,3,2,50,25,91,27,11,0,41,73,32,49,25,47,0,94,92,11,11,5,97,100,84,94,66,94,81,94,58,98,65,98,49,97,87,76,81,53,95,100,47,100,100,93,84,99,98,96,94,79,92,63,53,89,100,31,63,92,99,99,99,93,98,99,54,82,53,42,28,38,32,98,98,95,80,14,76
shellder,25,19,7,23,14,7,3,3,3,100,100,4,90,100,15,44,24,5,78,7,84,35,30,7,3,5,32,0,28,9,4,34,19,1,42,5,10,0,55,30,66,18,9,4,3,59,32,41,19,60,11,49,10,11,3,12,3,4,2,8,2,3,0,7,2,18,4,3,58,31,6,8,4,54,24,6,23,4,15,5,0,4,30,50,18,5,0,18,6,0,8,31,9,3,100,80,40,83,35,67,24,57,27,97,61,47,17,91,65,16,93,63,91,74,15,60,49,67,38,45,18,55,84,42,17,38,25,65,100,4,1,76,84,18,37,52,30,66,4,18,5,32,11,1,4,59,60,84,84,6,36
cloyster,63,81,29,79,39,28,56,26,0,100,100,18,100,100,76,79,55,12,100,80,99,87,95,40,48,15,86,34,93,74,50,95,84,22,80,12,50,3,97,85,100,60,16,23,12,95,81,81,41,100,57,99,79,60,7,68,14,34,0,60,27,1,0,32,3,57,25,16,91,60,17,63,12,85,60,35,56,31,64,0,14,0,89,89,60,72,26,54,8,92,0,41,25,5,100,100,95,100,92,98,85,73,80,100,100,75,89,100,97,77,100,98,99,94,83,99,93,100,100,87,96,94,100,96,70,66,74,99,100,28,52,97,100,92,79,91,86,98,49,92,31,90,40,76,16,97,95,98,91,23,81
gastly,80,83,58,76,64,44,79,60,44,100,100,25,100,100,96,74,61,28,100,100,77,50,100,99,75,39,100,100,100,100,100,100,100,100,91,57,51,22,100,100,91,63,61,79,64,100,100,81,71,42,38,100,100,65,50,87,70,57,8,58,42,67,0,24,16,75,62,68,84,84,67,82,52,73,60,58,85,69,59,38,77,55,89,87,45,53,53,96,89,69,59,0,51,38,100,97,89,91,84,100,100,97,100,92,59,100,66,99,100,100,100,100,94,100,100,92,89,91,80,76,79,66,100,86,70,35,93,100,100,50,54,90,100,98,92,98,73,100,76,98,100,75,94,8,6,62,100,100,100,42,75
haunter,95,89,83,92,73,52,92,85,70,100,100,25,100,100,100,81,64,46,100,100,92,53,100,100,93,60,100,100,100,100,100,100,100,100,92,64,70,28,100,100,93,89,85,81,74,100,100,90,68,69,31,100,100,82,63,97,99,62,26,88,86,89,16,16,21,96,92,93,96,90,80,96,69,85,81,66,97,85,86,44,88,69,91,88,64,76,86,99,87,91,75,49,0,40,100,98,96,95,88,100,100,100,100,92,82,100,90,100,100,100,100,100,99,100,100,97,100,99,92,99,96,93,100,98,85,83,100,100,100,83,77,90,100,100,97,100,99,100,96,100,100,92,97,56,34,94,100,100,100,49,86
gengar,94,97,87,98,97,73,99,95,94,100,100,54,100,100,100,93,87,67,100,100,96,92,100,100,95,97,100,100,100,100,100,100,100,100,99,81,78,64,100,100,99,90,92,96,87,100,100,95,85,72,64,100,100,97,83,100,98,79,62,95,97,98,22,58,26,97,93,97,100,96,93,97,93,82,81,78,100,98,98,67,97,85,99,96,90,92,95,98,95,97,95,62,60,0,100,100,99,100,98,100,100,100,100,98,89,100,91,100,100,100,100,100,100,100,100,100,100,100,97,100,100,100,100,98,97,96,100,100,100,97,89,84,100,100,100,100,99,100,99,100,100,100,100,85,92,100,100,100,100,78,95
onix,10,4,2,68,34,14,2,0,0,100,100,10,97,100,45,31,18,2,95,26,96,52,79,21,83,100,5,0,37,16,4,57,14,0,26,0,15,0,49,14,69,15,0,0,2,73,33,41,10,28,3,77,28,28,1,24,1,16,0,4,0,0,0,5,0,0,0,0,21,11,2,16,1,0,0,0,45,18,7,0,3,0,37,77,37,5,4,13,3,0,0,0,0,0,0,98,75,44,3,98,61,35,32,81,38,23,38,82,64,34,23,2,99,27,61,13,4,72,38,18,2,69,94,87,100,41,17,83,100,3,1,77,95,16,74,82,74,5,1,7,1,30,14,2,64,72,78,77,37,4,51
drowzee,15,12,1,13,3,1,2,1,0,68,80,4,71,88,2,24,2,0,22,1,40,6,29,4,27,31,3,0,25,3,0,19,6,0,21,0,10,0,28,6,18,0,12,5,0,5,2,23,7,13,1,16,2,8,0,11,1,2,0,13,0,0,0,21,3,11,3,2,32,15,4,23,1,0,0,0,11,2,29,0,0,0,4,7,2,4,1,17,0,18,0,3,2,0,2,0,38,35,8,41,18,63,3,58,10,37,3,34,38,16,15,8,92,68,3,86,88,31,15,71,18,91,32,21,31,15,4,15,100,4,11,83,34,17,23,22,75,29,3,16,6,2,2,0,1,22,56,46,12,19,27
hypno,54,42,7,62,17,3,37,12,0,97,98,16,95,94,12,53,25,2,63,16,68,21,77,26,60,67,14,1,62,36,1,66,44,1,50,2,32,2,49,28,63,14,38,28,11,44,16,73,39,43,4,51,18,61,8,19,4,18,0,35,10,1,0,39,19,38,14,9,63,38,10,68,19,10,1,0,26,6,58,8,11,0,21,45,7,27,2,53,13,59,5,11,4,1,24,60,0,72,38,83,61,78,19,81,47,90,30,83,70,58,45,17,98,94,16,100,98,80,43,90,78,96,62,54,67,40,19,52,100,12,43,92,75,66,65,62,96,82,31,72,13,12,8,16,8,59,92,75,52,43,56
krabby,37,23,5,60,36,15,28,4,0,100,100,11,99,100,39,50,28,8,75,39,78,38,59,29,23,15,30,11,74,25,21,80,37,12,63,3,42,12,79,53,66,35,12,3,3,57,24,60,35,65,15,65,42,28,6,26,3,19,6,30,5,0,0,30,9,34,17,6,40,10,5,38,7,36,27,16,39,30,37,1,26,4,33,36,13,34,5,46,6,17,0,9,5,0,56,65,27,0,36,78,49,51,28,95,78,67,42,92,59,26,80,50,100,60,37,72,72,94,66,64,52,77,82,80,36,64,29,72,100,3,21,92,91,69,63,72,68,77,16,31,18,34,46,15,14,69,68,73,50,11,55
kingler,49,67,11,86,67,41,67,40,2,100,100,44,99,100,69,76,60,17,99,71,95,66,86,58,50,21,61,34,92,87,32,95,87,26,82,33,60,25,98,86,92,46,27,11,15,78,45,89,50,80,46,84,72,70,29,69,23,47,16,78,34,11,0,42,17,67,48,29,76,46,26,84,26,62,43,33,74,67,78,5,38,18,79,84,46,80,44,77,33,65,8,16,12,2,97,92,57,64,0,98,78,52,49,100,94,95,71,98,82,80,96,86,98,94,71,100,98,100,97,94,97,97,99,83,63,94,60,93,100,35,62,93,99,97,69,98,92,99,72,86,49,68,79,45,15,100,95,94,71,42,78
voltorb,33,27,3,41,15,2,14,3,0,100,100,15,95,100,7,66,33,1,64,17,89,33,66,14,75,76,9,0,37,12,0,45,18,0,46,3,35,0,30,19,66,16,9,9,2,31,9,50,34,31,2,55,10,41,7,15,1,14,2,33,6,0,28,15,3,11,0,0,42,17,5,47,5,0,0,0,29,5,39,3,12,1,31,48,4,30,6,36,5,33,2,0,0,0,2,55,17,22,2,0,37,80,10,60,26,52,30,89,69,32,25,3,99,91,9,90,92,84,56,90,55,89,51,61,81,51,12,34,100,12,16,93,80,56,70,57,79,61,9,54,8,6,6,10,33,87,86,83,55,16,41
electrode,69,65,24,81,55,21,57,26,1,100,100,45,100,100,55,76,65,23,93,55,93,72,88,56,96,99,43,13,75,49,7,88,52,6,77,20,52,14,86,64,91,44,46,38,19,69,39,89,61,64,27,78,62,81,28,59,21,44,2,76,31,1,36,69,24,46,23,15,74,49,27,85,41,2,1,0,67,36,81,6,57,14,60,91,37,57,29,78,18,76,15,0,0,0,39,82,38,51,22,63,0,92,44,91,59,86,76,97,92,81,78,22,100,100,62,99,100,99,89,99,99,100,95,88,99,89,73,89,100,45,53,96,99,93,98,86,94,93,41,79,45,36,40,52,96,100,100,98,92,63,80
exeggcute,20,26,1,16,12,1,53,26,14,95,100,4,43,100,2,20,9,1,61,21,34,10,17,9,43,48,46,7,21,12,5,22,24,2,60,2,4,1,60,50,17,3,1,0,0,9,1,16,6,65,21,50,24,67,26,18,7,6,0,49,32,4,0,12,5,28,14,3,14,4,1,30,7,41,47,20,9,2,76,51,15,3,6,14,4,13,13,20,6,43,27,3,0,0,65,29,20,49,48,19,8,0,7,92,69,86,20,89,47,19,75,53,94,89,26,94,100,77,71,86,92,97,64,33,81,10,33,60,100,21,38,90,79,93,43,28,78,93,63,67,62,21,17,1,8,9,61,74,31,21,54
exeggutor,97,99,82,76,53,31,98,83,24,100,100,56,99,100,40,70,71,24,99,86,90,67,97,71,100,99,68,29,99,89,31,99,98,24,94,28,62,21,98,90,84,48,91,76,38,89,49,93,76,99,68,100,86,98,71,75,34,43,13,94,81,28,0,77,50,90,75,48,98,75,54,99,72,23,12,0,82,49,96,70,69,18,64,75,56,70,50,79,41,73,20,0,0,0,68,97,75,72,51,90,56,93,0,100,95,100,76,100,99,77,90,66,100,100,81,100,100,100,99,100,100,100,100,88,100,78,80,98,100,81,76,90,100,99,97,97,100,100,83,99,72,51,82,31,66,86,100,100,97,89,88
cubone,24,18,2,50,24,1,5,0,0,86,100,4,96,100,20,22,18,1,62,17,62,19,65,28,74,100,5,0,44,28,0,53,35,2,32,1,34,3,52,15,27,4,10,4,5,29,8,44,18,42,4,57,12,28,5,22,2,15,1,12,2,0,0,22,9,12,3,0,35,16,10,50,10,7,1,0,38,11,24,0,36,18,12,28,6,12,4,37,2,3,0,8,8,2,19,41,19,5,0,40,9,8,0,0,34,55,28,66,62,34,41,11,94,47,18,34,32,61,36,44,15,83,52,50,92,53,11,49,100,1,5,76,65,36,67,57,70,36,6,32,14,5,12,1,24,26,72,68,19,15,39
marowak,49,45,23,86,63,8,49,12,2,100,100,18,97,100,41,35,33,5,96,49,72,47,93,74,98,100,51,4,87,67,24,90,72,14,66,10,61,17,83,58,53,20,32,27,11,57,36,88,51,68,23,88,64,70,31,38,9,39,7,43,13,0,0,42,21,49,21,5,63,37,21,69,43,24,10,3,70,47,75,2,79,51,24,52,29,37,24,82,32,39,0,41,18,11,62,90,52,22,6,74,41,31,5,66,0,88,59,94,85,74,90,49,98,83,57,75,74,86,77,73,61,96,75,78,100,77,33,84,100,8,27,86,93,76,96,98,95,92,29,74,46,29,50,11,55,73,96,90,51,48,76
hitmonlee,48,26,1,76,51,1,61,35,3,92,100,0,76,100,1,73,52,10,87,73,81,35,71,10,88,91,23,5,28,8,0,49,13,0,29,0,73,8,68,62,14,0,28,19,8,49,9,16,0,66,10,88,65,68,25,57,9,51,3,56,30,3,0,23,2,48,28,15,43,23,14,71,6,35,28,13,47,26,37,0,93,71,54,58,12,69,67,27,1,53,25,0,0,0,77,61,8,33,5,48,14,13,0,45,12,0,65,98,54,20,91,67,100,97,44,100,99,87,71,98,48,60,19,80,82,66,2,86,100,13,87,95,94,89,94,87,99,98,84,94,84,36,67,37,3,16,99,93,38,21,42
hitmonchan,91,92,39,94,51,30,83,64,6,100,100,81,100,100,78,92,79,26,99,63,94,49,98,62,95,92,46,7,94,73,17,96,84,5,93,33,72,10,97,74,95,58,83,83,64,87,72,95,67,72,34,89,63,83,29,83,21,52,1,77,34,13,0,56,14,70,42,38,94,82,63,98,62,16,5,3,59,34,89,11,75,47,82,83,42,85,45,95,50,83,11,34,10,9,62,97,69,58,29,70,24,78,24,72,41,35,0,100,98,87,73,44,100,100,50,100,100,99,89,97,98,96,95,82,98,81,68,95,100,61,88,98,100,98,100,96,99,98,73,87,65,60,76,64,34,79,100,98,84,66,77
lickitung,26,24,4,54,31,12,14,5,0,98,93,7,84,94,24,30,17,2,69,18,74,21,53,15,50,42,3,0,32,11,2,36,17,0,33,0,23,0,64,19,67,9,7,8,3,56,21,55,26,38,2,52,23,41,7,16,3,6,0,31,6,0,0,26,2,4,2,2,45,32,8,50,6,0,0,0,28,14,61,1,2,0,18,49,13,24,11,29,3,9,0,1,0,0,18,62,15,8,2,11,3,5,0,34,6,2,0,0,46,24,31,4,93,93,36,88,73,86,50,78,58,97,77,73,75,36,14,66,100,7,30,89,85,43,59,69,88,36,7,21,6,19,20,11,11,80,81,72,51,15,59
koffing,59,69,33,57,37,13,22,7,2,100,100,12,100,100,42,64,35,9,88,47,89,54,86,50,56,49,15,7,71,47,7,83,59,5,80,17,38,3,90,58,88,27,45,29,12,78,49,50,48,39,7,87,44,43,8,30,7,17,2,52,15,2,0,29,5,45,20,10,81,63,35,59,17,3,0,0,40,21,54,4,4,0,40,71,19,35,16,71,10,35,2,0,0,0,33,62,28,40,17,31,7,48,1,38,15,46,2,52,0,61,66,12,100,99,35,86,94,93,81,84,72,79,93,86,83,59,43,85,100,15,33,88,92,87,90,74,61,79,12,66,25,30,39,11,16,86,83,91,70,12,71
weezing,88,81,39,70,54,26,79,45,3,100,100,11,100,100,68,78,44,17,96,65,94,65,97,61,67,67,51,5,95,85,13,97,70,7,91,32,39,8,95,96,86,44,64,59,33,89,77,70,30,47,13,91,76,78,26,50,20,34,5,69,34,7,0,22,12,66,51,31,94,92,54,73,28,2,1,1,70,35,80,14,19,1,64,84,57,68,39,63,23,84,22,0,0,0,64,83,37,73,20,67,18,79,22,66,22,77,13,76,39,0,86,47,100,100,71,95,100,98,98,92,96,92,97,92,96,78,73,94,100,31,57,97,99,94,98,91,91,99,55,94,65,45,55,38,49,100,98,99,87,28,76
rhyhorn,19,29,7,84,63,41,16,6,0,100,100,6,99,100,65,57,47,9,98,87,100,90,97,77,99,100,45,7,81,63,29,79,62,15,69,8,33,10,100,84,91,52,7,6,12,91,65,72,35,72,20,97,85,63,23,60,18,37,1,19,2,1,0,19,5,23,7,8,44,28,24,37,12,0,0,0,82,47,30,0,36,9,76,91,66,23,18,59,15,7,0,0,0,0,77,84,54,20,4,75,22,22,10,59,10,9,27,69,30,14,0,45,100,62,90,25,22,79,59,52,12,94,99,98,100,76,72,99,100,21,1,96,100,46,94,97,88,10,2,14,4,65,78,7,98,98,93,99,91,27,83
rhydon,46,41,27,96,81,52,32,20,2,100,100,28,100,100,95,64,61,31,100,100,100,99,100,96,100,100,87,49,98,89,77,93,93,58,98,32,56,24,100,96,97,81,44,20,20,100,91,94,71,91,41,100,99,88,58,91,64,51,15,49,17,11,0,60,24,66,39,22,71,56,39,58,25,11,2,0,97,88,71,9,73,31,96,100,96,46,35,87,38,37,2,0,0,0,98,92,82,50,14,97,78,47,34,89,51,33,55,96,86,47,55,0,100,86,97,69,58,95,87,71,52,98,100,98,100,91,96,100,100,35,31,99,100,77,97,100,100,78,8,33,39,97,100,13,100,100,100,100,99,63,88
chansey,1,0,0,1,0,0,0,0,0,12,0,0,7,1,0,2,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,13,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,51,18,2,0,21,15,68,6,0,4,0,0,1,98,1,1,55,19,0,2,2,59,0,0,0,0,0,1,0,0,1,31,8,1,1,16
tangela,32,35,10,22,7,0,21,9,0,90,100,0,61,97,1,17,3,0,69,7,36,1,19,0,22,23,9,2,17,5,0,24,5,0,35,1,1,0,31,27,19,0,1,0,0,11,7,9,0,65,8,49,9,35,0,7,0,2,0,25,8,0,0,8,3,6,1,0,25,9,0,11,0,46,21,7,7,0,46,2,2,0,7,14,3,4,1,2,0,25,5,0,0,0,72,30,5,39,6,8,0,9,0,53,15,3,0,7,1,0,36,13,65,0,14,87,80,84,42,58,64,67,37,47,62,9,6,45,100,2,12,93,81,61,43,27,45,71,51,61,39,8,0,1,0,4,47,54,20,1,60
kangaskhan,92,92,42,97,82,45,81,65,15,100,100,54,100,100,76,85,68,30,99,80,99,87,97,83,99,97,64,23,92,72,45,95,81,40,90,28,85,16,98,76,97,72,79,60,41,88,71,96,86,97,38,99,79,97,69,87,56,65,18,100,78,25,55,71,31,62,41,25,95,79,60,97,62,6,2,1,90,60,93,26,59,30,87,97,63,80,60,82,49,85,17,0,0,0,39,96,82,63,29,91,38,70,19,82,43,56,50,64,63,27,10,3,100,86,0,100,100,100,93,99,100,100,97,100,100,93,72,95,100,78,85,97,100,98,99,96,100,92,63,87,52,56,77,77,78,100,100,100,95,87,85
horsea,8,1,0,43,25,4,0,0,0,97,100,1,93,100,0,46,9,1,62,9,62,18,46,3,7,0,47,6,49,13,2,39,12,1,26,0,20,2,49,34,58,6,0,0,0,14,1,28,11,32,10,35,12,3,1,6,1,31,2,1,0,0,0,7,1,28,3,1,13,4,0,0,0,56,32,42,42,16,4,0,14,4,8,30,5,0,0,17,0,40,1,8,3,0,87,13,0,28,0,10,1,6,0,66,25,0,0,12,14,5,75,31,3,12,0,0,50,52,9,23,22,51,51,22,25,54,14,36,100,0,1,91,74,5,27,51,42,84,43,51,28,27,0,2,2,72,40,22,6,0,34
seadra,3,0,0,72,55,1,2,0,0,100,100,1,91,100,0,46,11,0,73,12,69,22,35,5,13,2,58,10,44,19,6,52,22,5,34,0,31,3,35,48,55,1,0,0,0,20,3,34,3,49,12,29,11,2,0,13,0,32,0,0,0,0,0,4,0,15,0,1,12,5,0,6,0,76,56,34,38,19,3,0,11,0,12,41,4,0,0,12,0,51,7,11,0,0,96,12,2,28,2,8,0,0,0,68,26,1,0,27,6,0,78,42,0,19,0,50,0,80,10,38,31,68,66,26,19,58,29,59,100,0,6,94,81,13,27,73,55,95,56,80,39,27,1,3,0,93,38,34,9,0,59
goldeen,26,28,4,58,25,7,24,3,0,100,100,7,98,100,18,64,18,1,68,12,66,32,76,13,30,13,22,0,47,15,5,52,13,0,51,4,39,11,63,29,75,9,8,7,1,49,27,74,30,46,6,54,18,31,0,25,4,34,2,26,7,0,0,33,5,23,8,6,43,24,10,53,5,27,13,6,51,25,29,1,17,1,33,31,8,35,3,35,6,33,0,9,1,0,28,68,20,6,0,16,1,19,0,39,14,13,1,14,7,2,21,5,98,14,0,48,20,0,44,85,62,92,73,75,47,73,16,45,100,7,41,96,83,52,56,70,87,69,19,43,7,22,11,11,1,72,83,68,37,21,56
seaking,51,40,15,89,66,29,67,32,2,100,100,28,100,100,47,70,43,6,84,44,88,43,91,35,65,35,33,7,78,45,18,87,60,7,73,14,67,18,87,62,81,18,30,32,14,74,37,93,69,65,19,76,37,83,16,49,12,56,8,70,28,0,0,48,18,53,29,19,64,44,18,92,27,30,19,10,72,40,71,6,35,2,55,60,25,71,31,74,16,62,0,20,8,3,62,84,56,34,3,44,11,27,1,64,23,29,11,50,19,2,41,13,100,53,7,91,90,56,0,100,98,100,86,78,71,91,50,78,100,30,73,96,95,94,80,88,100,97,54,71,22,40,40,57,14,96,97,91,66,57,67
staryu,12,8,0,67,41,2,14,9,0,99,100,8,94,100,4,64,31,1,61,16,67,19,60,13,13,4,44,18,42,17,6,51,32,4,50,4,46,2,49,37,63,7,4,0,1,25,10,52,17,31,7,30,12,17,4,17,0,40,8,11,2,0,0,8,2,12,9,1,29,8,5,21,0,44,35,25,31,20,31,3,10,1,26,52,5,13,1,27,1,55,13,24,1,0,82,29,10,36,6,10,1,13,0,56,27,2,3,22,16,8,48,29,37,39,1,77,62,15,0,0,61,73,51,30,28,57,22,41,100,8,11,85,78,59,31,68,71,86,52,64,24,21,0,7,0,68,54,61,24,4,30
starmie,23,13,4,95,66,25,28,2,0,100,100,19,100,100,10,62,39,1,96,57,99,54,86,26,48,17,59,13,84,57,7,89,64,9,60,0,56,16,82,45,88,10,1,1,0,42,16,80,43,92,36,92,34,66,5,42,3,58,9,53,6,0,5,52,6,43,14,2,46,18,3,62,1,82,73,35,82,52,86,0,30,5,31,80,34,12,0,40,2,82,4,21,4,0,98,78,20,48,3,45,1,6,0,85,39,52,2,42,28,4,88,48,74,34,0,78,69,38,2,39,0,100,88,87,76,95,50,96,100,2,35,100,100,92,63,99,98,100,83,97,52,50,3,42,6,100,95,82,34,25,80
mr. mime,27,29,8,34,6,0,9,2,0,88,100,2,73,100,8,30,13,0,53,5,57,10,44,13,36,17,8,0,47,15,1,48,32,3,15,1,11,0,24,2,54,12,12,11,2,19,4,56,31,20,1,20,4,25,0,20,2,11,1,17,1,3,0,7,1,31,7,6,50,26,7,28,2,12,2,0,15,1,7,0,2,0,4,31,0,5,0,34,4,45,6,34,7,0,31,9,4,23,3,11,0,3,0,17,4,40,4,3,21,7,6,2,19,32,0,49,32,8,0,27,0,0,41,10,33,21,4,29,100,3,6,85,51,31,40,27,86,58,18,60,18,6,1,2,5,31,72,57,18,10,31
scyther,63,62,21,62,33,12,38,14,2,98,100,21,93,99,43,58,24,5,75,31,58,26,64,34,48,16,12,1,66,45,4,67,47,7,56,8,34,2,69,36,55,16,59,43,28,62,22,69,53,80,48,61,24,65,25,35,14,26,1,58,24,2,25,39,10,39,19,10,76,55,39,67,13,0,0,0,42,10,63,0,7,0,21,52,12,35,13,32,5,16,0,0,0,0,6,67,37,18,1,49,5,34,0,48,25,81,5,23,7,2,1,0,88,62,3,49,34,27,14,49,12,59,0,66,55,37,28,46,100,29,32,88,79,62,66,62,84,47,4,43,11,7,26,10,6,29,86,83,54,24,66
jynx,74,54,16,65,33,4,47,25,7,98,100,58,100,100,12,79,59,7,82,35,84,30,76,49,94,82,20,5,53,24,13,69,37,12,61,8,48,9,70,35,83,29,59,47,25,42,23,80,65,62,7,71,18,73,36,39,10,29,2,74,30,7,57,67,45,29,21,23,62,47,46,92,22,6,0,0,61,10,71,11,33,6,43,60,17,67,15,65,21,58,4,13,2,1,13,78,45,20,17,39,12,62,12,50,22,20,18,27,13,8,2,2,100,52,0,78,74,25,22,70,13,90,34,0,72,48,27,47,100,49,58,97,97,86,68,80,99,69,12,52,19,12,19,70,26,81,99,93,81,86,53
electabuzz,28,34,2,64,29,21,62,29,9,100,100,32,98,100,16,67,60,14,77,38,94,66,71,32,86,94,0,0,55,29,0,61,40,0,54,7,47,2,67,39,87,46,15,16,1,31,7,81,49,13,1,74,16,82,39,37,3,19,2,72,45,10,26,34,14,18,12,2,38,21,8,90,50,0,0,0,41,17,88,23,31,1,49,78,36,64,36,50,8,83,30,30,15,3,0,69,29,64,37,19,1,19,0,8,0,18,2,25,17,4,0,0,92,35,0,75,81,53,29,72,24,67,45,28,0,65,30,53,100,69,54,91,87,91,64,68,96,97,73,87,70,41,20,56,70,100,86,81,69,35,62
magmar,95,84,69,78,36,6,22,17,1,100,100,54,100,100,60,78,61,12,86,59,93,43,92,65,89,80,44,11,78,46,16,82,50,12,72,21,44,9,82,68,77,39,89,89,66,87,80,97,89,45,8,84,39,67,32,62,19,33,1,40,23,2,24,43,22,39,28,19,92,83,73,51,16,12,6,3,63,25,66,19,85,65,49,69,22,62,47,71,36,62,32,65,17,3,59,83,60,35,6,49,10,87,22,47,23,34,19,63,41,19,24,9,95,91,7,46,42,27,9,43,5,79,63,52,34,0,61,77,100,34,63,94,99,83,91,73,97,75,21,54,47,21,50,84,31,81,96,93,70,50,59
