name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,50,45,11,37,8,1,3,3,0,97,100,14,99,100,14,40,7,0,49,0,47,1,43,2,4,2,4,0,17,3,0,19,7,0,16,0,13,0,25,1,35,0,24,15,2,33,33,36,21,52,4,27,1,15,0,23,0,1,0,21,0,0,0,6,1,13,10,1,50,30,10,32,1,1,0,0,6,2,6,0,0,0,3,0,37,34,12,59,15,42,27,30,18,14,20,81,52,63,14,44,13,65,23,48,18,39,28,26,52,12,8,0,99,71,6,59,53,62,30,50,22,61,34,47,17,40,26,7,100,5,14,83,58,14,21,43,59,4,0,14,0,0,4,8,1,10,91,47,15,6,30
dodrio,89,83,35,67,39,11,37,8,0,100,100,25,100,100,49,57,34,2,88,31,86,33,80,32,43,6,26,4,75,30,3,74,32,2,66,4,33,3,78,20,75,19,58,59,28,69,56,95,54,82,32,77,36,68,8,45,19,25,2,59,13,11,40,46,6,45,18,9,82,68,35,71,14,2,0,0,42,17,68,0,4,0,31,63,0,70,37,93,45,76,40,62,45,27,57,97,92,81,57,91,36,95,54,93,52,84,61,66,75,45,19,6,100,94,21,94,91,92,59,97,55,91,82,78,54,62,56,64,100,8,20,94,95,63,48,75,79,29,0,27,7,16,28,18,26,58,96,74,49,27,37
seel,36,34,7,62,31,9,9,1,0,99,100,10,98,100,12,40,28,9,63,10,60,24,72,8,42,8,36,3,64,34,6,52,11,0,37,0,7,0,59,20,88,19,22,14,0,65,35,86,31,28,7,47,16,19,1,11,0,5,0,45,2,0,0,8,0,11,2,0,52,22,10,68,5,38,22,1,30,8,55,0,5,1,19,66,30,0,7,76,18,98,7,67,39,3,98,99,59,68,14,84,28,82,36,92,63,37,11,51,64,15,85,71,77,100,10,98,72,55,16,84,73,92,64,47,13,45,7,34,100,4,3,72,72,17,34,30,80,49,7,26,2,36,9,1,31,56,96,89,71,9,22
dewgong,63,60,29,87,60,28,60,16,0,98,100,20,97,100,51,68,34,9,91,36,90,56,89,40,76,54,68,16,81,60,13,68,46,7,58,1,29,1,82,62,99,40,26,19,13,84,52,98,82,80,29,85,58,81,9,31,6,11,0,80,45,0,0,30,5,23,4,0,80,60,27,89,19,46,18,4,52,19,92,0,36,0,58,88,63,53,0,95,38,99,46,60,63,9,99,100,98,94,20,98,62,89,62,94,75,50,55,69,87,51,80,59,91,100,35,100,84,93,64,98,92,99,87,92,62,66,17,68,100,5,46,73,95,27,73,88,100,57,6,43,5,44,11,94,45,96,100,98,78,22,22
grimer,50,47,17,61,28,4,19,5,2,100,100,2,100,100,24,22,17,1,65,34,51,21,55,14,29,44,2,1,69,42,2,61,26,2,64,5,10,1,71,49,59,7,25,27,15,52,20,33,18,7,1,51,16,24,3,5,0,3,0,23,9,0,0,3,1,16,4,2,55,35,28,57,13,1,1,0,18,7,39,0,3,0,11,41,7,20,3,0,55,89,33,3,0,1,85,81,64,58,19,70,18,90,16,68,18,80,7,72,29,29,20,2,92,99,14,87,90,69,32,71,49,64,57,54,45,32,10,50,100,2,11,86,80,71,78,45,43,43,9,27,13,13,7,6,5,54,76,68,28,3,64
muk,84,66,40,89,66,25,77,50,10,100,100,3,100,100,72,38,22,15,93,78,90,63,83,52,90,96,50,5,99,83,9,96,79,8,89,21,23,7,99,93,90,33,91,88,51,85,65,75,27,24,2,87,59,73,28,26,9,14,2,83,52,7,0,6,2,50,18,15,96,81,52,79,42,5,3,2,60,36,97,26,14,0,43,85,54,74,33,32,0,100,91,9,3,1,100,99,88,93,81,100,70,99,80,97,59,100,41,97,97,81,77,34,95,100,42,100,98,99,88,99,100,99,91,94,94,72,58,90,100,16,64,82,99,98,97,89,98,100,58,80,44,37,22,31,40,99,99,92,73,8,75
shellder,21,34,10,33,19,12,2,0,1,100,100,2,100,100,27,31,24,2,86,17,76,49,32,4,7,6,42,0,65,30,5,62,24,2,34,1,4,0,82,23,85,24,5,0,0,70,42,34,8,43,12,71,25,5,1,11,2,3,1,7,0,0,0,1,0,16,3,3,28,10,3,6,1,44,24,3,23,4,8,0,1,0,32,58,24,2,1,10,0,0,2,43,23,6,100,77,48,80,22,73,12,65,39,96,80,43,13,70,59,8,94,78,83,86,15,73,30,64,31,17,11,49,87,58,12,43,21,57,100,5,0,76,78,20,16,66,22,45,4,24,5,54,13,2,9,47,62,86,75,4,19
cloyster,66,81,44,74,37,31,61,35,0,100,100,9,100,100,73,65,44,9,100,94,99,85,95,57,19,14,94,40,96,79,62,89,76,47,79,10,43,1,100,92,100,77,15,11,5,98,79,75,37,97,61,97,86,49,15,69,31,32,0,71,30,9,0,22,1,46,26,4,90,50,12,63,8,84,59,12,80,27,77,0,10,0,80,73,60,92,41,66,9,98,0,55,54,13,100,100,97,100,92,99,82,83,91,100,99,82,94,100,96,83,100,100,98,97,73,98,94,100,98,80,91,91,100,100,58,76,58,98,100,26,48,99,100,85,68,100,85,100,34,82,26,96,39,74,47,99,92,99,89,21,75
gastly,78,71,46,72,48,40,65,41,40,100,100,18,100,100,86,74,52,15,100,100,68,34,100,100,43,16,100,100,100,100,100,100,100,100,86,48,37,10,100,100,86,53,62,65,46,100,100,81,54,42,37,100,100,61,45,86,69,33,8,59,33,46,0,22,16,83,69,58,87,87,65,68,35,74,49,50,68,50,52,17,66,57,68,70,38,33,40,97,87,57,45,0,52,40,99,95,90,89,85,100,100,96,100,86,81,100,73,99,100,100,100,100,67,100,99,94,96,93,88,78,88,61,100,77,84,61,96,100,100,56,61,91,100,93,93,99,89,100,84,97,100,97,85,21,25,76,100,100,100,39,80
haunter,80,86,80,81,74,41,82,73,58,100,100,25,100,100,94,79,69,29,100,100,83,43,100,100,82,19,100,100,100,100,100,100,100,100,85,59,56,16,100,100,92,80,71,89,58,100,100,75,77,75,26,100,100,75,57,88,74,47,17,80,61,92,15,19,6,79,71,58,89,89,71,83,55,69,57,49,92,79,59,18,69,60,67,82,55,61,37,100,97,77,46,48,0,41,100,99,94,93,89,100,100,99,100,98,89,100,85,100,100,100,100,100,73,100,100,96,98,100,99,99,91,98,100,97,95,87,99,100,100,84,90,92,100,99,99,100,97,100,91,98,100,95,88,77,62,98,100,100,99,54,86
gengar,97,97,96,97,79,69,91,76,91,100,100,31,100,100,100,78,70,61,100,100,97,70,100,100,96,92,100,99,100,100,100,100,100,100,95,68,74,46,100,100,100,88,98,99,97,100,100,93,86,76,71,100,100,79,65,85,90,65,41,97,89,100,19,45,19,80,67,71,100,99,88,98,84,82,77,57,100,99,93,55,96,90,98,86,73,97,91,99,99,94,87,60,59,0,100,100,100,99,98,100,100,100,100,100,95,100,99,100,100,100,100,100,90,100,100,100,100,99,100,100,100,99,100,99,98,97,100,100,100,96,100,94,100,100,100,100,100,100,100,100,100,99,95,94,94,100,100,100,100,66,92
onix,13,12,1,53,36,20,1,0,0,100,88,4,100,99,47,32,8,2,91,27,99,45,80,22,89,100,8,2,34,19,3,44,22,0,12,2,15,0,39,3,89,17,1,0,2,82,45,27,10,25,3,86,27,19,3,31,3,10,1,0,0,1,0,4,0,1,0,0,22,11,4,8,2,0,0,0,45,17,4,0,4,2,35,80,43,2,1,15,0,0,0,1,0,0,0,98,60,19,2,88,32,16,19,73,27,25,27,33,47,33,4,0,87,21,53,22,2,37,20,21,3,55,72,79,85,46,10,79,100,4,4,93,75,5,40,78,52,3,0,6,1,28,7,4,56,72,70,49,20,8,52
drowzee,21,15,3,24,13,1,3,0,0,84,84,3,94,92,3,17,3,0,25,0,29,1,24,2,38,34,1,0,34,2,0,22,9,0,5,0,5,0,9,0,31,1,11,11,1,13,0,35,11,6,0,15,0,19,1,4,0,0,0,9,0,0,0,20,1,6,1,0,29,17,0,35,2,0,0,0,4,1,14,0,2,1,0,19,3,1,0,19,1,22,0,5,1,0,2,0,38,32,5,49,4,44,0,48,2,38,3,12,44,13,22,2,87,58,1,82,85,17,9,64,11,71,9,35,14,6,2,6,100,1,1,85,30,5,14,14,70,27,2,18,0,3,2,0,2,5,62,20,5,7,16
hypno,60,45,8,64,41,17,32,7,0,98,100,15,99,100,24,29,15,1,66,14,71,20,76,28,81,81,17,3,85,49,2,75,46,2,47,2,36,3,56,22,77,15,63,44,15,43,9,83,51,36,2,67,20,54,4,16,5,11,1,56,12,2,0,30,11,39,10,6,67,33,13,82,20,6,1,0,27,13,53,1,11,1,24,48,8,41,2,35,12,52,2,10,6,0,38,62,0,78,41,94,50,79,11,78,23,92,49,58,68,60,55,15,97,96,8,99,98,90,30,98,62,96,43,78,53,48,10,41,100,1,23,88,74,47,51,63,97,69,24,60,15,5,8,12,8,51,96,65,28,35,37
krabby,36,37,15,59,26,26,24,10,0,100,100,12,100,100,31,38,25,7,77,43,65,41,48,24,29,19,42,5,85,57,19,79,43,6,75,4,31,11,88,48,74,29,5,0,1,57,33,66,37,37,12,71,51,32,3,24,2,15,2,41,13,0,0,23,3,38,7,1,27,8,2,34,7,25,22,25,47,21,39,0,31,4,26,37,19,32,6,42,7,20,0,11,7,1,81,68,22,0,36,84,77,71,38,94,79,78,76,93,84,45,83,50,99,64,46,88,88,95,88,73,61,88,86,84,62,86,40,77,100,8,12,96,95,63,63,85,78,69,36,29,25,41,45,18,9,89,77,93,50,13,58
kingler,51,63,28,93,59,39,78,51,5,100,100,33,100,100,60,69,60,10,97,86,94,74,94,72,37,29,75,38,99,88,48,99,88,38,89,37,56,30,96,87,93,62,18,10,2,89,64,87,58,85,31,92,82,78,36,60,21,57,8,85,60,15,0,37,20,62,33,20,71,45,17,90,36,42,47,27,72,53,94,6,45,16,71,86,43,86,80,81,19,78,8,15,11,2,98,95,59,64,0,98,88,78,88,100,89,96,82,100,89,84,94,88,100,96,75,100,100,100,98,96,98,96,98,96,85,92,69,98,100,45,72,100,100,99,92,98,95,100,71,92,47,78,82,57,47,100,95,99,82,49,78
voltorb,41,33,5,54,38,6,19,4,0,100,100,6,100,100,5,53,29,0,61,15,77,25,56,22,70,82,14,0,43,11,1,35,15,0,37,0,22,1,34,8,70,19,9,9,1,42,7,70,31,30,2,53,11,32,0,11,1,8,0,29,6,1,30,17,3,2,2,0,58,16,4,67,9,0,0,0,24,7,55,0,21,2,25,56,9,16,2,30,0,27,1,0,0,0,12,50,5,16,2,0,35,74,11,66,19,59,34,50,66,16,12,2,96,87,13,94,92,79,43,83,32,89,38,64,71,54,9,32,100,5,10,87,80,40,67,48,80,26,2,17,4,5,15,10,12,81,92,72,31,12,38
electrode,60,67,33,64,41,24,51,41,2,100,100,34,100,100,46,75,52,13,89,46,95,64,93,43,95,99,45,11,85,61,10,85,53,7,81,10,59,10,90,42,87,52,53,40,18,69,40,96,64,61,17,83,57,84,36,36,10,33,8,70,27,3,27,44,13,33,17,1,78,61,36,85,46,3,0,0,61,31,92,5,54,18,41,87,64,72,38,82,26,88,18,0,0,0,68,96,49,23,12,65,0,97,44,90,53,80,66,91,90,60,48,9,100,100,55,99,100,94,79,99,95,99,86,92,96,87,61,86,100,24,58,99,98,87,95,91,98,81,17,73,22,11,45,38,91,100,99,97,73,58,71
exeggcute,30,38,11,18,6,2,64,32,14,100,100,0,78,100,1,21,8,1,76,29,34,3,21,0,53,67,54,9,42,22,1,51,18,1,65,4,3,0,73,52,17,1,2,0,0,7,0,15,8,62,28,62,37,82,33,10,0,1,0,58,36,4,0,10,1,37,5,4,21,4,0,26,6,42,51,16,2,1,88,54,21,2,3,34,5,18,11,10,0,35,17,4,1,0,84,55,20,29,22,26,2,0,0,91,79,91,21,78,50,13,76,54,90,91,23,96,99,85,75,83,95,97,35,62,81,9,15,67,100,12,36,90,74,84,67,24,76,93,70,75,66,20,14,1,3,4,78,55,18,10,50
exeggutor,100,99,89,66,41,40,92,76,22,100,100,49,100,100,39,71,48,18,95,86,78,51,97,68,100,100,61,9,100,85,44,90,82,31,92,20,45,15,100,84,89,42,87,64,42,81,56,93,86,96,64,98,83,90,87,67,20,38,3,93,89,18,0,59,50,75,35,34,94,77,50,90,68,11,3,0,75,50,98,77,75,23,45,77,46,64,38,84,19,61,9,0,0,0,81,100,89,62,12,89,56,100,0,100,95,99,98,100,97,76,75,19,100,100,69,100,100,100,99,100,100,100,100,100,99,85,80,98,100,71,75,99,99,99,96,99,100,98,57,94,42,39,72,30,50,82,100,100,90,89,87
cubone,21,37,7,44,26,6,6,1,0,88,85,0,99,94,39,15,16,1,64,24,59,15,67,27,72,99,8,0,53,46,2,59,35,2,28,2,29,2,46,13,43,9,8,1,0,35,6,49,16,37,5,60,33,33,4,13,2,12,1,14,1,0,0,9,2,10,1,0,38,9,5,34,8,2,0,0,31,9,18,0,41,18,10,52,7,8,6,32,3,4,0,14,2,0,27,52,22,6,0,34,10,8,0,0,17,51,36,58,58,35,33,24,87,41,11,47,25,56,25,59,12,77,35,70,84,56,3,46,100,0,1,70,79,16,75,73,59,56,20,39,26,2,7,0,14,29,71,56,13,5,28
marowak,45,46,12,81,58,23,58,18,0,100,100,7,100,100,64,27,20,11,96,72,79,54,95,81,97,100,42,6,96,80,30,97,87,24,79,8,62,18,95,73,81,34,23,33,9,66,39,98,56,81,24,85,64,84,43,47,16,33,3,50,29,2,0,21,8,58,14,4,68,44,27,66,39,12,6,1,75,63,97,0,81,40,30,82,48,37,25,82,40,20,1,19,11,5,73,98,76,21,11,81,47,20,5,83,0,94,86,97,97,85,80,48,99,88,51,86,83,96,83,86,65,100,77,98,100,94,26,92,100,7,27,91,98,83,99,95,97,88,38,77,65,17,48,4,62,87,96,92,40,60,67
hitmonlee,46,38,1,77,28,13,51,25,5,96,100,1,96,34,3,56,35,1,85,62,74,20,60,15,87,95,21,1,32,9,0,35,11,0,28,0,57,6,62,29,9,0,35,20,2,30,2,12,0,33,3,81,50,59,12,44,1,41,5,47,25,3,0,21,0,19,6,3,44,27,5,72,3,41,20,5,42,24,31,0,95,63,33,61,16,63,50,20,0,57,18,0,0,0,75,62,8,22,4,41,20,8,1,49,6,0,81,97,22,7,93,87,100,93,77,100,100,94,92,99,27,39,5,93,95,80,3,92,100,4,91,95,96,92,96,93,98,100,98,96,86,54,89,46,5,5,99,100,10,8,34
hitmonchan,81,78,52,83,57,38,77,51,5,100,100,71,100,100,67,83,76,20,97,59,95,36,93,63,96,92,47,17,93,77,34,94,72,9,85,33,69,14,95,49,95,44,82,90,38,84,60,95,66,44,24,84,61,77,19,56,10,44,1,77,37,12,0,39,14,37,17,10,88,76,63,97,56,15,2,0,55,33,91,9,86,48,64,72,39,89,45,93,59,87,6,27,15,1,73,97,50,24,18,66,34,79,2,64,14,19,0,99,99,73,65,40,100,100,44,100,100,99,91,100,99,100,100,99,94,87,75,95,100,60,74,99,100,98,99,96,99,95,63,85,47,70,49,76,66,82,100,97,79,84,65
lickitung,42,56,25,67,31,28,33,11,1,100,88,5,100,94,41,30,16,2,77,43,77,39,82,38,77,65,11,1,57,22,4,58,23,1,36,2,15,4,86,22,92,20,15,8,4,71,30,85,44,58,6,78,35,61,17,12,4,7,0,56,15,1,0,16,3,4,0,0,57,36,12,62,11,0,0,0,48,14,88,0,12,1,26,74,34,49,31,28,3,30,0,1,0,0,67,88,42,7,0,50,9,21,0,42,3,3,1,0,40,17,16,6,95,97,21,89,84,90,53,82,53,96,75,87,74,56,12,75,100,12,19,93,92,53,67,79,88,28,1,25,9,22,23,8,10,86,92,79,42,19,72
koffing,65,93,55,54,36,20,52,12,1,100,100,12,100,100,45,64,43,7,93,51,86,48,84,50,51,15,32,4,82,66,20,85,75,6,77,9,33,1,96,52,86,38,42,20,21,76,47,51,30,27,4,82,54,40,8,26,4,9,0,47,18,0,0,25,13,42,18,7,80,62,57,56,11,0,0,0,40,18,60,2,7,0,38,48,25,36,12,70,3,41,4,0,0,0,51,56,31,16,11,34,10,50,3,41,3,77,1,60,0,60,34,8,100,100,45,88,91,96,80,79,75,88,82,95,86,65,47,88,100,31,31,87,97,85,90,79,73,68,6,46,17,19,50,32,43,93,83,95,69,35,62
weezing,87,95,69,76,54,13,71,46,10,100,100,9,100,100,70,69,49,12,97,59,94,76,93,77,74,71,48,13,97,89,15,97,86,15,95,40,47,14,98,90,95,46,82,78,47,91,76,62,42,42,7,95,85,56,23,53,11,29,2,75,58,19,0,21,7,60,24,12,99,90,79,71,41,2,0,0,78,51,85,10,20,3,59,88,53,85,47,71,17,92,16,0,0,0,67,86,40,55,16,84,39,87,24,65,15,93,26,83,40,0,64,27,99,99,73,100,99,99,88,96,95,92,94,97,96,75,64,90,100,46,61,95,99,96,97,88,96,96,46,95,47,40,49,36,45,100,98,99,82,33,78
rhyhorn,23,31,10,80,58,36,16,8,0,100,100,7,100,100,78,68,40,11,100,93,100,95,100,87,94,100,74,23,73,64,61,63,57,47,79,14,34,9,100,93,97,68,5,6,8,100,88,53,43,40,18,100,93,45,27,67,34,24,3,10,4,2,0,18,4,13,12,3,44,28,14,44,6,1,1,0,95,67,43,1,48,12,83,92,81,15,20,79,23,6,0,0,0,0,96,78,44,17,6,88,52,24,25,67,20,7,35,84,66,36,0,25,100,62,85,51,30,84,69,54,17,98,98,100,100,93,63,100,100,18,3,95,100,32,98,100,93,9,0,9,7,69,86,5,100,100,98,99,83,22,70
rhydon,40,53,17,93,95,57,20,13,3,100,100,17,100,100,89,58,65,24,100,99,100,99,100,96,100,100,97,71,97,83,95,90,79,91,84,40,47,17,100,99,100,89,27,16,16,100,99,89,55,66,35,100,99,92,55,70,64,39,14,24,9,9,0,32,11,53,37,15,55,41,44,44,24,17,7,0,99,96,65,1,88,57,95,100,94,29,41,97,66,22,0,0,0,0,100,98,85,50,12,98,91,46,81,76,52,13,60,94,92,70,75,0,99,90,95,71,76,94,90,72,61,99,100,100,100,96,94,100,100,32,28,100,100,73,99,100,99,62,2,39,23,97,100,24,100,100,100,100,98,84,89
chansey,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,0,0,21,21,0,0,0,7,0,0,0,0,0,4,0,0,0,1,0,0,0,5
tangela,26,44,11,26,17,2,19,4,0,97,81,1,70,75,14,14,1,1,62,2,31,6,17,1,23,18,14,2,26,6,1,35,12,0,23,0,2,0,35,13,38,1,0,0,0,20,4,12,3,71,16,56,15,29,0,8,0,1,0,30,9,0,0,4,1,7,0,0,21,16,1,12,0,40,29,6,4,1,35,0,0,0,1,29,6,0,0,1,0,14,3,0,0,0,79,41,3,36,4,13,0,8,0,56,11,7,0,3,0,0,37,10,60,0,14,87,83,83,37,70,51,46,29,45,47,22,4,35,100,1,3,87,46,31,39,41,30,81,61,74,54,3,2,0,4,3,50,42,5,4,33
kangaskhan,85,99,40,98,87,39,84,69,30,100,100,54,100,100,76,73,63,23,98,75,100,82,96,85,97,100,57,21,91,65,52,91,71,44,96,44,69,20,100,77,97,69,86,81,51,92,72,100,85,94,42,97,82,88,71,76,37,60,10,95,73,30,51,60,26,50,18,7,96,79,52,95,62,11,5,0,87,57,95,26,76,27,64,94,79,90,65,86,57,85,27,1,0,0,47,99,92,54,25,87,45,75,31,89,49,23,56,79,55,26,15,5,100,85,0,100,100,97,86,100,93,99,91,97,97,95,68,88,100,66,79,87,100,92,91,92,100,72,29,69,40,49,73,74,89,86,100,98,79,84,81
horsea,3,3,1,51,25,5,5,0,0,99,100,1,100,100,2,38,16,0,52,7,38,10,21,4,11,1,57,8,54,13,8,41,16,2,26,0,25,3,34,20,67,7,0,0,0,28,3,33,11,31,6,49,10,3,1,0,0,26,3,1,0,0,0,2,0,8,0,1,3,3,0,1,0,54,32,24,33,12,4,0,21,1,12,41,6,1,0,13,0,27,2,6,4,0,78,17,1,12,0,6,1,4,0,53,14,0,0,11,12,0,49,29,0,13,0,0,68,53,5,38,11,54,63,42,21,62,14,45,100,1,1,74,59,2,26,49,34,83,29,71,20,34,3,6,6,78,45,26,4,1,37
seadra,3,7,0,74,47,7,0,0,0,100,100,0,99,100,2,38,15,0,76,7,71,18,50,3,7,0,60,19,66,18,11,58,29,2,17,0,28,1,57,22,82,7,0,0,0,36,5,59,6,55,8,78,11,3,0,6,1,22,1,1,0,0,0,0,0,15,1,0,16,4,0,0,0,65,55,29,44,22,1,0,3,0,7,47,9,0,0,7,0,70,6,4,2,0,98,15,1,12,0,8,0,1,0,75,17,0,0,16,9,1,70,24,0,17,0,31,0,55,6,24,22,57,47,41,9,76,16,57,100,0,0,92,64,2,15,79,44,93,38,83,23,62,0,1,0,90,27,13,0,1,37
goldeen,24,21,4,55,35,12,19,3,0,100,100,9,100,100,22,58,12,2,62,22,50,25,73,19,26,8,11,1,52,24,5,50,13,5,45,1,36,4,45,15,80,13,3,1,1,57,27,76,33,32,2,54,21,23,1,10,0,29,2,30,13,0,0,17,5,5,3,0,32,10,5,70,9,15,9,4,39,6,53,1,9,0,22,38,8,45,7,31,1,36,0,7,0,1,63,82,10,5,0,21,6,15,0,44,4,6,1,10,4,1,16,6,99,17,3,47,45,0,25,81,55,97,63,78,56,77,16,52,100,12,22,94,88,32,66,78,80,55,13,51,4,34,15,13,7,76,86,54,17,21,31
seaking,52,61,17,80,72,43,69,29,2,100,100,28,100,100,48,76,35,15,88,49,87,36,92,50,68,15,37,9,88,53,17,78,62,8,77,7,59,20,93,52,92,32,29,27,11,75,35,100,77,54,24,91,52,80,31,28,6,41,4,82,36,4,0,34,12,24,22,1,51,38,17,90,45,30,14,8,60,29,83,4,38,5,38,70,41,84,35,68,11,69,2,12,1,0,80,91,70,12,2,57,21,25,1,75,17,8,9,47,20,12,31,10,99,62,14,95,92,75,0,100,99,100,93,97,77,92,33,78,100,32,61,100,98,76,92,99,97,78,35,71,24,46,40,68,35,99,98,89,55,60,60
staryu,6,7,3,71,43,6,17,2,0,100,100,2,100,100,2,59,32,2,57,10,57,11,55,10,14,0,40,9,47,17,10,43,21,1,47,0,52,4,45,25,66,10,3,2,0,25,13,60,19,25,3,43,13,12,0,10,1,23,3,13,1,0,0,3,0,11,1,0,15,3,2,34,1,39,30,21,42,16,28,0,14,5,11,50,3,10,0,27,1,83,20,22,1,0,79,35,2,27,4,17,1,17,0,41,14,1,0,18,21,4,46,28,14,30,0,62,76,19,0,0,53,73,49,39,24,68,19,48,100,2,10,90,73,43,29,53,62,90,45,80,27,35,3,8,11,69,69,47,12,9,25
starmie,19,16,1,88,72,27,43,4,0,100,100,8,100,100,20,49,28,0,92,53,91,66,82,27,52,1,70,20,94,63,21,88,78,11,55,0,55,10,95,57,95,12,3,1,1,63,16,95,60,82,23,93,46,76,2,27,2,47,3,61,10,0,8,40,4,33,8,0,52,18,2,66,1,66,58,23,70,38,90,0,33,3,36,78,45,23,0,47,0,89,9,12,9,0,97,88,34,39,2,68,5,5,0,88,35,73,1,47,25,5,83,39,72,49,7,89,75,45,1,47,0,100,92,93,49,94,34,91,100,0,12,100,100,53,50,98,98,100,70,98,61,72,2,12,1,100,84,69,17,12,75
mr. mime,37,35,8,56,13,1,12,4,0,100,100,2,86,100,8,41,6,0,41,9,50,8,46,16,61,30,11,0,66,39,3,55,34,2,15,0,13,0,30,9,70,16,22,6,3,30,7,86,58,13,2,33,5,36,0,18,0,7,0,13,1,1,1,4,0,22,6,8,40,26,6,43,9,8,1,0,19,2,11,0,5,0,5,39,9,8,1,34,1,51,9,39,2,1,45,29,4,12,4,11,1,3,0,23,0,61,0,4,12,8,2,1,17,54,1,46,43,3,0,27,0,0,31,35,28,14,5,21,100,0,2,86,75,5,40,28,77,75,36,65,41,4,2,0,6,22,80,56,8,4,13
scyther,94,80,62,58,33,15,51,14,4,100,80,24,99,91,56,44,40,7,83,48,63,18,82,42,63,10,20,2,76,61,9,85,56,8,51,12,34,1,79,26,68,15,85,77,56,69,33,94,47,69,42,80,42,68,27,29,14,25,1,65,31,3,28,32,7,34,12,8,84,58,55,72,21,0,0,0,47,12,84,1,21,0,10,66,18,36,13,43,9,13,0,0,0,0,28,91,54,14,2,62,14,63,0,65,23,95,0,25,18,6,2,0,88,71,9,37,53,37,7,51,8,69,0,91,70,58,39,73,100,35,42,89,95,69,86,80,97,51,12,36,14,12,40,27,37,53,92,86,57,49,73
jynx,57,58,6,58,26,6,34,13,0,100,100,52,100,100,5,65,45,8,70,17,70,17,66,34,93,85,17,1,47,25,3,36,34,6,49,3,33,3,43,17,78,16,69,50,27,32,4,82,52,57,3,62,24,62,13,20,5,14,1,48,21,1,56,63,27,11,4,1,65,41,27,87,27,0,1,0,35,12,54,3,32,1,20,53,22,52,8,46,6,42,0,23,3,0,21,65,22,16,4,36,8,36,0,30,2,7,1,13,5,2,0,0,100,54,3,58,59,22,3,61,7,65,9,0,75,57,11,29,100,15,33,98,91,64,76,72,99,27,4,18,1,17,14,40,38,46,98,92,71,65,37
electabuzz,42,42,6,73,38,20,55,36,11,100,100,38,100,100,27,73,58,10,75,32,91,64,78,41,93,100,2,0,75,38,1,74,28,0,68,4,42,4,63,34,84,41,27,12,3,34,22,96,52,11,0,66,35,80,34,19,0,9,1,61,32,4,19,28,3,21,1,0,47,30,8,88,50,0,0,0,39,14,62,25,52,5,45,83,46,87,38,54,5,88,42,16,5,2,15,86,46,38,15,29,4,17,1,16,0,5,6,26,13,4,0,0,93,52,3,79,91,44,23,76,51,72,30,25,0,69,30,51,100,76,64,99,81,88,72,72,95,95,84,90,77,48,17,61,65,100,89,71,55,30,55
magmar,100,95,64,77,52,15,27,13,0,100,100,54,100,100,62,73,51,15,74,47,73,40,91,62,85,79,38,8,77,67,15,79,46,7,78,10,40,4,75,54,87,32,97,93,76,84,68,97,87,42,7,74,49,66,22,34,4,26,1,37,11,2,21,30,6,27,5,5,89,71,72,58,13,5,0,1,32,12,65,2,94,63,29,60,38,54,34,68,24,57,24,39,13,3,54,93,52,14,8,46,13,91,15,44,6,20,13,43,33,24,7,4,97,78,5,38,24,23,8,32,6,86,42,43,31,0,71,72,100,23,51,98,93,61,91,82,98,61,6,43,28,23,50,88,35,81,93,80,57,56,65
