name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,28,26,6,12,0,0,2,0,0,73,100,18,84,100,11,28,5,0,43,1,47,2,24,0,7,0,1,0,3,0,0,8,3,0,12,0,7,0,18,1,25,0,13,8,4,36,22,35,17,43,11,9,1,10,0,27,3,3,0,7,2,1,0,10,2,9,7,4,42,13,8,25,0,0,0,0,4,2,9,0,0,0,7,0,56,55,42,92,69,77,37,27,15,12,55,96,80,79,49,73,49,94,43,93,75,68,30,87,72,54,34,6,100,94,23,84,80,86,73,84,50,83,66,56,41,51,45,54,100,18,34,98,93,74,60,71,85,57,8,44,11,9,25,6,2,50,97,91,50,20,59
dodrio,66,49,15,49,26,4,19,10,0,93,100,35,96,100,26,66,27,0,75,19,78,26,65,22,38,10,18,1,41,11,1,54,28,0,45,0,32,3,58,17,67,13,47,23,18,61,45,66,49,84,43,58,9,46,11,39,21,32,0,39,11,4,47,46,10,35,16,8,69,47,19,44,11,2,0,0,30,13,34,0,4,0,28,44,0,87,73,99,97,93,80,58,59,32,89,100,96,99,85,100,82,100,80,99,95,97,87,95,98,87,76,42,100,99,73,99,99,99,94,97,95,100,98,93,92,91,86,93,100,60,69,99,98,98,94,99,100,93,54,82,57,50,59,52,49,99,100,99,95,53,83
seel,25,14,6,28,23,5,17,6,2,85,100,10,86,100,4,51,22,2,40,14,55,29,45,13,25,16,34,1,40,17,2,35,10,1,44,1,9,0,42,38,55,16,28,14,4,48,22,50,26,25,7,36,11,10,3,6,1,5,0,21,9,2,0,11,5,8,1,2,55,24,5,37,11,32,22,4,24,16,45,6,3,2,21,45,13,0,28,96,76,99,63,69,31,20,98,100,90,87,54,94,61,89,50,88,74,53,41,98,87,69,80,64,96,100,33,99,100,86,59,97,96,100,88,66,65,72,36,74,100,39,47,76,95,79,76,64,99,91,50,71,20,58,24,50,45,93,97,90,87,45,66
dewgong,48,47,17,70,27,18,40,20,0,93,100,16,95,100,23,58,36,6,70,21,77,42,80,23,50,38,53,18,61,34,9,68,34,1,51,8,18,0,61,54,82,20,32,16,6,71,46,75,46,64,15,49,27,72,9,28,0,10,0,47,29,2,0,24,5,19,2,0,67,54,22,70,25,46,13,4,37,24,67,2,31,1,53,53,26,47,0,99,88,100,96,59,49,17,97,100,98,97,85,97,81,90,76,98,81,57,65,96,94,84,88,74,96,99,69,100,99,97,89,100,100,100,94,89,87,80,62,90,100,62,91,83,98,93,91,95,100,99,83,83,32,79,41,100,65,100,99,97,87,81,65
grimer,4,9,2,4,3,0,2,0,0,68,80,2,100,64,0,21,4,4,18,4,23,9,22,4,6,15,1,0,9,5,1,10,5,0,27,2,5,1,31,22,12,1,3,6,2,20,10,9,7,9,1,8,3,1,1,0,0,2,0,3,1,0,0,2,0,1,3,0,18,7,3,13,2,2,2,0,10,2,17,1,0,0,6,7,1,4,1,0,68,89,57,12,2,8,95,93,76,67,38,87,43,88,29,68,25,86,31,90,56,50,53,15,96,97,27,91,99,79,58,80,77,78,76,62,77,46,34,66,100,13,30,91,89,87,91,62,69,85,32,55,35,26,12,11,5,79,79,80,64,9,70
muk,33,15,10,37,19,5,20,8,2,97,99,2,100,97,14,36,17,2,60,11,59,23,47,17,35,31,6,1,40,17,1,44,14,0,73,7,12,3,65,59,33,13,25,29,7,64,34,38,15,11,2,30,14,16,6,5,0,14,3,17,7,1,0,4,1,28,6,2,57,19,15,36,12,2,0,2,20,7,43,14,1,0,18,29,3,23,9,31,0,97,91,25,11,12,100,100,97,94,83,100,93,100,85,98,85,100,74,100,97,90,92,69,98,100,72,99,100,100,92,100,99,99,97,87,96,85,76,94,100,58,71,94,100,100,100,94,99,100,77,95,71,75,60,63,75,100,100,96,92,53,89
shellder,18,7,4,7,10,0,0,1,0,86,100,4,77,100,2,21,12,1,36,8,52,19,13,4,4,3,14,0,12,4,2,11,3,0,19,1,1,0,27,11,39,13,5,2,0,37,11,16,6,27,4,16,5,7,3,2,4,4,0,2,2,1,0,5,4,9,2,4,25,14,5,7,2,46,16,5,5,3,11,1,4,0,26,23,7,1,0,11,3,0,28,49,28,18,100,93,71,86,54,89,56,60,51,99,87,73,56,99,86,43,92,77,98,73,43,80,84,91,62,61,54,79,90,84,41,58,52,83,100,17,7,93,96,59,69,81,55,91,21,36,20,60,37,11,18,92,71,92,82,8,66
cloyster,46,39,16,56,29,10,33,7,0,100,100,15,95,100,29,75,37,9,85,29,88,60,68,21,24,6,57,17,65,35,12,69,38,2,58,2,37,0,85,52,89,26,21,14,9,75,39,67,30,83,16,76,37,36,5,35,6,22,0,31,6,0,0,22,5,15,12,5,64,43,11,41,5,52,32,10,38,9,36,2,11,0,60,63,20,36,4,39,8,72,0,48,51,18,100,100,98,100,100,100,89,82,95,100,100,82,93,100,98,92,100,100,100,98,94,99,99,100,100,86,98,98,99,98,89,80,94,99,100,64,86,100,100,99,86,98,94,100,88,96,81,96,70,98,47,100,96,100,97,32,99
gastly,67,51,40,65,45,43,53,45,38,100,100,25,100,100,68,78,56,14,100,100,75,53,100,96,48,19,100,100,100,100,100,100,100,100,92,56,38,8,100,100,80,40,61,65,43,100,99,77,48,41,33,100,100,66,41,83,70,39,15,40,33,47,0,27,20,76,62,64,79,73,52,73,40,64,62,46,61,42,49,19,64,45,67,73,42,31,41,86,74,51,52,0,56,42,100,97,94,94,93,100,100,97,100,91,79,100,73,100,100,100,100,100,100,100,100,90,98,96,94,89,96,72,100,93,85,70,99,100,100,64,80,98,100,99,98,100,92,100,87,98,100,87,98,23,32,77,100,100,100,62,87
haunter,70,70,54,77,64,35,73,68,62,100,100,22,100,100,88,81,66,32,100,100,79,44,100,100,75,24,100,100,100,100,100,100,100,100,90,55,57,21,100,100,82,74,60,73,43,100,100,70,73,70,30,100,100,71,63,84,80,54,26,81,52,76,9,28,13,80,66,64,78,78,67,84,47,75,55,55,86,67,57,34,72,53,69,85,41,69,51,98,86,72,49,44,0,52,100,100,99,95,90,100,100,100,100,96,86,100,92,100,100,100,100,100,100,100,100,99,99,98,93,98,100,95,100,95,93,92,100,100,100,92,94,92,100,100,100,100,100,100,96,99,100,99,95,82,59,98,100,100,99,65,94
gengar,87,82,70,93,81,58,93,79,80,100,100,34,100,100,100,83,78,67,100,100,91,66,100,100,92,75,100,100,100,100,100,100,100,100,93,72,74,47,100,100,91,85,77,69,77,100,100,79,79,76,58,100,100,81,70,80,89,77,47,92,80,89,26,58,14,80,71,73,93,87,81,91,78,82,83,66,96,90,83,55,91,68,88,88,68,80,83,92,84,82,82,58,48,0,100,100,100,98,99,100,100,100,100,100,99,100,98,100,100,100,100,100,99,100,100,100,100,100,100,100,100,100,100,100,99,99,100,100,100,99,99,96,100,100,100,100,99,100,97,100,100,99,99,94,99,100,100,100,100,82,99
onix,4,2,0,37,19,7,0,2,0,99,100,2,82,100,19,30,5,0,65,8,81,21,50,5,51,100,1,0,16,3,0,19,7,0,11,0,16,1,41,6,48,3,1,0,0,43,13,11,12,12,0,47,8,16,0,6,0,3,0,0,0,0,0,2,1,1,2,0,20,9,1,13,2,0,0,0,12,3,4,0,1,0,20,45,11,2,3,5,0,0,0,0,0,0,0,100,94,65,30,99,91,65,71,93,68,42,78,99,94,93,65,24,100,63,83,36,12,93,71,40,11,89,100,95,100,87,50,98,100,14,8,97,100,41,93,98,93,23,4,10,9,70,36,11,96,100,98,95,72,20,76
drowzee,6,6,3,7,1,0,4,0,0,37,56,1,53,76,0,10,2,0,7,0,19,5,11,0,9,7,1,0,9,1,0,6,4,0,10,0,5,0,4,2,7,2,5,3,1,3,0,10,5,4,0,5,0,1,0,2,0,2,0,5,1,0,0,13,1,8,0,1,17,4,1,5,0,1,0,0,9,0,12,0,0,0,4,4,0,0,0,7,0,7,0,3,0,0,0,0,66,46,30,84,39,85,10,69,32,56,19,76,61,35,48,17,97,85,12,95,94,63,39,89,60,98,53,36,57,33,18,41,100,10,34,95,75,50,51,32,99,74,24,42,16,12,9,11,12,48,78,64,40,46,66
hypno,23,18,6,35,9,0,10,4,0,84,88,9,72,83,3,49,12,1,39,4,46,6,55,16,40,32,5,0,33,10,0,45,21,0,21,2,16,0,28,12,38,4,12,14,9,16,5,46,14,12,2,20,1,35,2,6,2,10,0,15,5,1,0,41,11,18,6,1,44,21,7,31,2,1,2,0,12,3,24,1,5,0,11,20,4,10,2,22,3,29,2,6,1,0,5,33,0,85,55,96,72,95,43,95,76,91,57,91,81,82,78,51,99,95,39,100,100,95,73,99,93,100,86,67,89,73,44,80,100,38,71,97,91,92,84,90,100,97,64,86,51,43,37,48,49,88,97,97,77,75,70
krabby,26,6,1,29,18,12,6,0,0,93,100,8,80,100,17,35,14,2,49,23,43,23,38,12,22,24,19,1,46,14,13,49,20,5,48,3,30,10,53,31,32,7,5,3,1,28,9,46,22,22,7,33,14,17,2,13,3,11,5,19,0,0,0,34,11,22,15,4,28,5,5,17,2,23,20,26,27,14,22,0,26,1,31,21,1,13,3,33,4,14,0,6,5,2,35,54,14,0,57,85,70,70,60,100,85,81,75,96,83,48,92,66,100,74,56,80,95,93,87,84,77,79,88,80,58,83,58,87,100,28,35,99,95,89,72,82,72,94,36,54,31,44,65,42,18,91,79,91,72,14,72
kingler,49,36,2,76,37,23,41,12,0,98,100,24,94,100,30,64,53,11,87,31,87,45,73,31,29,25,36,27,79,52,14,68,58,12,70,25,45,17,79,60,78,28,16,7,6,59,27,65,38,52,10,58,33,47,6,53,10,37,15,32,12,0,0,25,26,38,21,17,66,34,15,73,10,34,25,21,44,25,52,0,29,11,53,51,15,46,15,60,16,46,0,7,10,1,70,67,43,43,0,100,90,78,78,100,97,89,82,99,94,88,99,93,100,94,83,97,100,98,99,94,100,97,99,93,79,90,72,97,100,65,84,99,99,97,85,99,97,100,80,97,52,83,92,73,44,100,96,99,88,49,90
voltorb,14,14,1,18,4,0,6,0,0,85,100,6,87,100,2,44,17,1,52,4,63,16,30,10,51,31,3,0,11,3,0,26,7,0,29,1,12,0,27,10,38,7,8,5,1,22,5,24,13,35,1,21,5,7,0,13,1,5,0,19,3,0,27,17,4,1,1,0,28,10,4,32,0,0,0,0,15,4,16,0,9,0,14,27,0,6,3,12,0,11,0,0,0,0,1,15,4,15,0,0,69,89,45,91,66,70,67,95,89,73,66,21,100,96,26,93,100,96,87,95,85,94,70,77,97,76,36,77,100,37,58,97,96,93,91,84,97,91,40,75,36,23,34,57,81,99,96,95,76,47,70
electrode,42,38,11,61,23,3,32,5,1,96,100,27,91,100,28,66,55,6,72,26,82,45,65,36,72,85,15,1,52,20,3,60,32,0,58,6,49,6,60,24,67,25,20,20,7,52,20,63,41,47,17,66,23,47,13,28,5,20,0,47,16,0,27,43,13,20,9,3,46,36,19,72,18,1,0,0,51,18,56,4,18,1,48,51,18,39,19,54,5,44,11,0,0,0,9,59,28,30,10,31,0,97,69,97,82,96,92,100,91,94,96,63,100,100,82,99,99,98,93,100,98,100,100,94,99,97,86,98,100,76,85,98,100,99,99,98,100,100,85,97,76,60,65,82,100,100,98,99,98,84,95
exeggcute,7,6,0,7,3,0,23,10,3,69,100,0,28,100,1,14,0,0,33,8,16,6,6,2,22,11,21,4,8,4,1,13,6,1,39,4,1,0,31,13,3,0,1,0,0,1,1,10,2,27,12,18,4,41,11,5,4,2,1,24,19,0,0,26,1,19,5,1,5,3,0,9,3,38,37,22,4,0,61,24,3,0,2,5,0,10,10,11,0,40,18,2,0,0,35,12,5,30,22,10,3,0,25,100,73,96,46,99,79,37,87,60,98,93,43,95,98,94,78,86,98,99,74,63,90,39,52,87,100,49,50,93,93,99,87,49,89,98,71,78,63,45,53,1,13,23,85,79,64,45,76
exeggutor,90,77,45,62,36,15,84,42,12,100,100,45,91,100,34,64,46,24,95,62,60,38,78,37,92,93,40,6,81,51,8,82,63,6,89,24,30,11,86,62,53,23,72,54,15,66,36,74,52,85,24,78,44,78,51,40,15,19,3,74,43,10,0,70,42,69,30,22,88,43,27,83,40,7,2,1,44,22,96,33,45,13,42,57,20,49,24,69,13,49,5,0,0,0,29,90,56,40,22,55,31,73,0,100,99,100,96,100,100,87,100,93,100,100,93,100,100,99,98,100,100,100,100,98,100,89,96,99,100,93,85,99,100,99,97,99,100,100,97,100,95,82,95,60,82,98,100,99,100,98,100
cubone,13,9,0,20,7,0,2,0,0,56,100,2,74,100,6,10,2,0,45,6,30,8,51,9,55,100,1,0,25,4,0,37,14,1,22,0,18,2,28,8,17,1,5,1,1,21,4,22,13,20,2,20,8,9,1,5,2,6,0,7,0,0,0,9,5,3,3,1,14,7,6,36,8,1,0,0,25,4,7,1,28,17,10,7,1,12,2,31,2,1,0,9,4,0,7,29,4,0,0,9,3,0,0,0,58,80,51,94,78,63,65,35,97,73,31,54,61,85,61,66,47,94,69,79,100,63,24,77,100,14,15,89,92,60,98,83,87,61,24,48,42,23,46,5,41,58,84,90,49,29,71
marowak,29,27,7,60,39,1,27,2,0,86,100,5,89,100,28,32,17,2,61,22,36,20,75,46,85,100,13,1,79,33,11,64,44,2,51,2,44,11,65,32,26,14,22,17,7,34,19,56,34,47,7,46,23,38,14,19,5,29,2,9,9,0,0,27,8,21,4,5,48,14,16,57,21,10,4,1,39,20,32,0,57,21,18,25,5,26,19,70,13,13,0,21,14,1,32,66,23,15,3,34,18,22,1,42,0,92,77,99,97,86,95,85,96,97,66,84,89,91,82,88,76,99,82,86,100,84,56,93,100,27,42,94,93,90,99,97,98,97,59,85,80,44,78,7,59,78,95,96,60,69,82
hitmonlee,18,10,1,61,36,0,36,22,1,69,100,0,50,99,0,52,41,3,85,47,67,17,35,8,58,61,9,0,17,0,0,29,6,0,20,0,45,4,57,31,6,0,13,11,1,18,2,6,1,32,5,60,39,44,8,48,5,36,2,31,16,1,0,14,4,22,12,2,33,7,2,52,1,30,22,9,30,16,12,0,85,48,36,32,3,46,41,13,0,27,18,0,0,0,58,39,9,19,11,30,4,4,0,20,8,0,94,97,71,60,96,82,99,99,74,100,100,94,90,100,92,84,42,89,92,81,31,90,100,49,98,95,95,96,96,95,98,97,94,94,86,60,85,76,15,45,99,95,79,62,60
hitmonchan,79,66,20,75,26,9,55,23,2,100,100,57,99,100,46,83,65,14,87,28,84,33,93,29,69,64,26,6,78,41,5,79,51,6,75,13,57,1,86,46,91,39,68,63,32,76,52,87,46,27,8,60,25,64,15,46,5,35,1,43,22,7,0,44,28,30,16,5,79,65,48,87,27,12,6,0,36,18,63,3,46,11,61,70,12,59,31,67,21,44,5,27,8,2,22,80,42,25,18,33,7,51,3,49,23,6,0,100,99,96,91,68,100,100,78,100,100,99,96,100,100,99,94,88,99,88,90,99,100,75,93,100,100,100,100,100,100,99,89,97,79,71,87,86,68,93,100,100,90,82,92
lickitung,12,8,4,18,6,1,1,0,0,87,62,3,57,64,10,21,7,0,25,6,37,10,35,5,17,22,0,0,6,5,0,16,6,0,12,0,5,0,31,11,36,1,4,3,1,22,3,22,11,14,0,14,3,13,2,1,3,4,0,5,2,0,0,20,1,1,0,1,26,6,0,21,0,0,0,0,15,1,29,0,1,0,11,13,5,2,4,8,0,1,0,0,0,0,1,23,9,4,1,5,0,1,0,6,1,3,0,0,71,54,61,17,99,94,48,89,96,89,76,92,93,98,86,89,79,67,44,82,100,27,50,99,97,80,80,86,98,83,20,56,27,45,37,30,36,95,93,91,71,46,84
koffing,46,32,13,32,14,2,15,2,0,99,100,9,100,100,24,46,24,1,65,22,72,25,63,23,37,18,2,0,31,26,2,42,28,2,52,3,17,1,74,38,51,11,24,13,6,63,25,35,22,26,7,52,18,23,4,16,5,4,0,31,5,0,0,24,10,29,8,7,59,26,11,44,5,1,0,0,27,6,40,4,2,0,27,27,2,13,6,41,3,14,2,0,0,0,6,38,17,17,5,11,9,19,0,22,3,29,1,29,0,80,93,44,99,100,68,91,95,100,89,83,93,89,93,90,96,78,76,94,100,40,54,92,97,97,97,93,73,97,41,85,58,60,68,44,44,94,91,99,89,32,78
weezing,65,44,14,53,18,3,35,14,1,100,100,10,100,100,33,76,35,4,80,29,67,36,80,35,52,41,20,1,70,50,3,76,47,0,74,13,35,3,86,66,66,16,42,29,16,70,62,45,34,29,11,64,32,55,10,33,7,16,2,42,12,3,0,27,9,44,15,13,85,62,14,58,11,2,0,0,28,4,51,11,8,0,37,46,13,31,15,50,9,57,8,0,0,0,6,63,15,50,12,26,5,59,13,37,14,39,4,46,20,0,98,75,99,100,81,100,99,99,98,97,100,98,98,93,98,93,81,98,100,67,78,100,100,98,99,97,98,100,81,100,83,79,78,60,76,100,98,98,96,47,95
rhyhorn,10,15,6,43,33,14,8,2,0,100,100,5,89,100,30,39,28,3,91,57,93,51,80,43,83,100,15,0,46,22,4,51,28,3,56,4,25,3,88,43,63,28,8,5,5,65,27,34,31,39,3,84,53,32,7,39,5,9,1,14,4,0,0,25,7,7,3,0,29,21,11,43,7,0,0,0,33,12,25,0,14,1,36,66,24,20,12,43,7,8,0,0,0,0,35,51,20,8,1,34,4,9,0,35,5,4,9,39,6,2,0,69,100,75,96,39,36,81,79,55,23,89,100,92,100,88,91,99,100,32,16,98,100,73,95,100,95,29,18,29,26,92,83,14,99,99,99,100,96,49,93
rhydon,44,35,7,78,59,45,16,10,1,100,100,17,95,100,66,62,61,24,100,90,100,88,94,77,96,100,64,8,89,52,46,87,62,10,79,20,47,18,98,89,84,48,22,20,16,88,70,67,49,55,18,99,87,76,30,59,29,37,8,27,9,1,0,41,12,45,12,1,54,40,29,47,25,2,0,0,83,65,53,5,35,12,82,94,58,36,26,82,27,23,0,0,0,0,76,79,45,34,7,79,37,32,7,65,15,18,32,83,51,24,31,0,100,85,99,67,76,95,87,81,77,100,100,97,100,99,96,100,100,67,40,100,100,90,100,100,100,90,21,62,63,97,100,47,100,100,100,100,100,90,95
chansey,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34,1,89,80,13,4,63,39,85,24,6,20,6,8,4,99,9,18,88,36,16,9,6,95,22,1,4,0,0,1,3,3,9,54,37,18,15,40
tangela,18,23,1,8,4,0,11,0,0,71,99,1,43,97,2,7,2,0,31,1,13,1,5,0,6,5,3,0,6,2,0,9,2,0,20,0,2,0,19,18,16,0,2,0,0,6,1,1,5,30,11,12,1,15,0,5,0,0,0,12,3,0,0,7,2,4,0,0,9,3,0,7,0,31,18,8,3,0,21,1,0,0,2,6,1,0,1,3,0,27,1,0,0,0,36,14,5,24,6,3,0,7,0,27,3,1,0,6,0,0,25,15,63,0,39,85,95,90,74,81,82,82,69,62,85,32,30,75,100,18,39,96,88,81,76,56,75,87,66,85,61,30,17,3,5,15,81,81,54,15,74
kangaskhan,79,62,23,85,61,14,59,33,5,100,100,45,99,100,35,80,64,20,96,65,92,61,92,73,78,76,35,5,71,42,23,77,54,17,78,23,66,11,85,63,89,46,55,39,17,75,42,86,70,88,17,86,51,83,40,64,36,53,7,86,43,9,62,61,25,38,22,10,78,64,32,93,36,2,1,0,55,29,77,9,38,3,61,77,27,67,29,68,23,57,6,0,0,0,17,87,60,44,17,74,18,48,7,69,34,26,22,52,32,19,4,1,99,60,0,100,100,100,100,99,100,100,100,98,100,98,93,99,100,96,94,100,100,99,99,100,100,100,92,100,86,84,84,96,99,100,100,100,100,95,96
horsea,1,0,0,23,6,1,1,0,0,81,100,1,72,100,0,19,7,0,25,0,32,9,16,2,9,0,26,2,21,4,2,16,4,0,15,1,23,2,19,12,33,0,1,0,0,9,5,21,6,11,7,9,1,3,0,5,0,20,0,0,0,0,0,6,0,7,1,0,8,0,0,1,0,57,26,29,24,6,2,0,8,0,8,16,1,1,0,9,0,20,1,10,1,0,64,5,0,20,3,7,1,4,0,46,16,0,0,11,8,0,61,33,0,15,0,0,87,82,22,50,36,71,79,42,38,76,32,61,100,3,8,93,85,33,58,61,60,91,67,83,43,52,3,13,8,86,56,68,36,4,58
seadra,0,2,0,42,12,0,1,0,0,90,100,1,77,100,0,25,4,0,41,2,41,5,21,2,6,1,26,3,16,11,1,25,5,0,7,0,17,1,13,21,28,0,0,0,0,8,4,14,5,32,4,15,1,0,0,4,0,17,1,0,0,0,0,0,0,3,2,0,2,1,0,1,0,62,40,21,22,7,1,0,9,0,5,20,1,0,0,1,0,16,1,2,1,0,88,6,0,5,0,0,1,2,0,39,11,0,0,4,5,1,64,24,0,5,0,13,0,94,54,71,81,82,82,66,34,92,41,88,100,2,24,100,96,57,49,89,82,100,82,85,60,68,4,18,1,98,71,78,36,4,75
goldeen,25,9,0,25,11,5,5,1,0,87,100,3,89,100,12,37,10,0,33,5,44,13,39,7,8,10,6,0,15,2,1,33,5,1,30,1,31,3,33,10,46,2,6,3,2,40,8,42,19,20,2,21,1,19,1,11,1,15,0,14,3,0,0,16,6,7,4,2,32,10,3,27,2,20,8,3,35,12,14,0,8,0,19,14,1,14,3,21,0,9,0,4,2,0,7,35,5,7,2,4,2,5,1,15,9,6,1,11,0,1,19,5,87,9,0,18,6,0,71,95,96,92,85,75,67,84,43,77,100,20,76,100,98,87,73,93,97,90,57,78,22,43,51,41,6,91,94,87,64,51,69
seaking,41,22,2,75,31,11,34,12,0,100,100,15,97,100,19,71,21,3,60,21,55,21,65,15,37,21,25,2,40,20,4,58,31,2,53,3,56,12,56,27,60,12,19,6,6,49,20,74,36,34,16,34,13,39,4,12,7,37,4,41,8,1,0,28,7,21,12,1,35,25,11,63,7,25,11,14,34,33,50,1,18,2,30,27,6,41,11,40,7,38,0,6,7,0,29,60,27,13,1,13,7,19,2,39,18,10,4,24,9,1,21,13,96,23,0,78,46,29,0,98,100,100,96,87,82,93,70,90,100,55,89,98,100,98,92,99,99,99,86,94,46,57,75,79,38,99,100,99,85,76,90
staryu,6,3,1,34,20,0,8,0,0,86,100,5,77,100,1,34,12,0,44,4,44,13,23,10,9,5,25,5,18,7,5,24,17,2,31,0,37,3,21,23,37,1,0,0,0,14,6,37,6,8,6,11,2,5,0,7,1,19,0,2,0,0,0,7,0,16,0,2,13,6,0,8,0,41,16,15,25,7,13,1,10,0,9,16,3,3,0,19,0,39,14,11,2,0,60,11,1,16,6,5,0,14,0,34,12,0,0,8,15,3,45,19,19,18,1,50,29,5,2,0,86,91,63,57,40,82,40,57,100,15,41,98,95,76,62,77,82,94,69,78,49,22,16,38,7,91,89,79,56,22,61
starmie,7,6,0,75,45,3,6,0,0,100,100,1,95,100,0,59,23,0,73,4,70,29,47,5,36,5,42,6,35,11,1,60,20,2,27,1,41,5,43,21,52,3,0,0,1,19,1,38,10,60,15,61,8,21,1,10,0,32,0,17,0,0,7,22,2,15,5,2,15,3,0,24,0,42,64,21,68,28,27,0,14,1,12,50,5,4,0,18,1,46,2,4,0,0,89,40,7,23,0,15,2,2,0,53,24,8,0,7,7,0,77,23,61,16,0,64,19,4,0,14,0,100,99,93,98,98,85,100,100,30,76,100,100,97,93,100,100,100,95,99,87,79,34,81,47,100,98,97,87,70,96
mr. mime,19,13,4,10,1,0,3,1,0,55,100,2,49,100,3,31,4,0,28,0,25,4,22,7,18,4,5,0,23,16,1,24,23,3,5,0,4,0,9,5,38,5,13,9,4,12,2,35,10,7,0,7,2,10,0,14,1,3,0,6,0,0,4,5,0,12,3,6,36,10,2,16,0,5,3,0,8,1,2,0,1,0,2,17,0,0,0,19,1,21,2,28,5,0,11,2,0,21,3,6,0,0,0,6,1,16,1,2,11,2,11,0,15,18,0,29,18,8,0,9,0,0,63,28,57,39,26,39,100,15,29,96,86,66,65,56,94,78,52,66,47,28,5,25,20,72,87,78,55,31,43
scyther,52,44,15,37,10,5,15,2,0,81,100,12,75,100,22,39,19,0,55,16,43,17,52,18,39,6,4,0,35,24,2,57,26,0,33,5,26,1,46,18,40,8,43,30,7,41,16,46,27,56,19,36,9,32,8,25,11,28,0,37,12,0,33,24,7,13,4,7,52,31,15,52,12,0,0,0,22,7,27,0,5,0,13,34,2,12,6,21,2,10,1,0,0,0,0,44,14,12,1,30,0,22,0,31,18,58,6,14,6,2,0,0,76,30,0,21,18,15,4,37,1,37,0,79,67,53,54,71,100,52,59,90,83,77,81,74,95,85,28,72,33,24,42,29,22,62,81,90,66,40,68
jynx,47,36,7,35,14,4,26,9,4,94,100,51,95,100,11,62,42,4,62,18,69,19,63,27,63,53,11,2,23,14,11,46,24,7,41,6,28,2,43,28,67,18,41,35,16,25,16,67,22,50,7,49,12,53,23,28,4,21,6,41,28,2,57,55,20,9,7,10,63,26,22,66,10,3,4,4,28,6,51,2,9,3,33,44,7,34,11,35,12,16,2,7,3,0,5,63,31,20,7,23,6,33,2,21,14,11,12,11,10,7,8,3,94,35,2,58,34,25,13,43,7,72,21,0,91,79,54,69,100,69,88,99,98,99,86,91,100,99,73,86,48,45,58,99,51,99,100,99,92,93,66
electabuzz,16,14,4,35,7,9,28,16,1,89,100,25,89,100,3,71,51,4,43,12,81,46,52,17,36,62,0,0,23,7,0,27,11,0,36,0,24,1,52,21,57,34,3,4,1,12,5,46,26,6,0,47,6,46,23,18,2,8,0,51,20,0,23,34,7,7,2,1,21,9,2,64,30,0,0,0,27,9,60,4,14,0,43,59,8,34,13,22,4,59,11,15,7,1,0,42,10,42,21,3,1,8,0,0,0,8,1,21,4,2,0,0,80,15,0,62,66,33,18,60,2,43,33,9,0,74,56,72,100,78,71,98,93,99,88,88,98,98,85,92,84,74,37,79,92,100,98,93,82,54,86
magmar,77,66,27,41,14,2,11,3,2,100,100,37,98,100,49,68,44,3,70,28,59,24,70,46,68,52,16,2,46,20,5,51,36,3,63,8,24,0,56,55,70,30,68,66,40,76,66,86,63,45,5,55,11,27,9,29,4,15,5,16,5,2,21,26,10,29,10,11,80,56,45,38,5,4,4,2,27,18,31,6,71,39,28,47,9,28,18,52,15,42,20,30,8,1,13,65,27,17,9,23,2,55,11,36,16,19,12,33,17,7,11,1,91,68,2,22,8,16,6,18,2,61,47,21,25,0,75,87,100,54,78,97,98,90,96,90,100,91,39,79,67,49,65,96,67,97,100,100,87,75,77
