name,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran-f,nidorina,nidoqueen,nidoran-m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetch'd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
doduo,69,72,21,42,17,5,16,2,0,90,100,17,97,100,30,50,18,0,67,5,66,5,58,8,20,2,6,0,29,12,0,43,11,0,20,1,25,0,39,2,58,3,40,25,8,62,36,66,33,80,10,56,9,26,2,38,8,6,0,26,2,1,0,17,3,25,13,8,72,44,25,40,0,0,0,0,9,8,22,0,0,0,14,0,12,8,0,34,0,21,2,14,2,1,10,65,14,29,3,19,1,60,8,40,3,34,4,5,13,4,0,0,95,56,1,44,21,24,9,22,1,30,20,11,1,5,5,6,100,0,0,63,36,2,4,9,21,0,0,0,0,0,1,1,0,3,47,20,1,2,12
dodrio,97,83,50,80,61,10,53,22,2,100,100,47,100,100,74,68,30,13,95,28,97,47,94,51,64,15,47,7,81,54,7,86,60,7,76,8,60,13,80,36,91,31,90,71,49,89,66,89,70,99,61,86,45,74,23,79,34,40,5,75,39,15,51,57,12,67,40,20,92,72,57,86,18,7,1,0,52,32,70,0,6,1,49,88,0,54,10,73,23,59,21,42,27,4,28,90,66,65,22,65,19,93,31,69,26,75,38,30,54,32,4,0,98,77,16,88,77,69,27,83,35,90,60,69,22,49,30,37,100,0,1,75,76,13,29,50,65,16,0,10,0,1,5,1,1,41,88,58,21,2,24
seel,60,52,21,85,59,19,25,4,0,100,100,16,100,100,25,52,43,5,87,17,94,59,78,21,63,13,65,8,80,46,8,84,33,2,49,1,9,0,81,42,96,24,29,22,6,79,45,96,62,85,21,74,28,37,2,20,3,8,0,54,9,0,0,32,2,27,8,1,71,36,8,79,6,51,31,4,44,14,73,0,13,0,39,92,46,0,0,55,8,91,0,29,12,0,96,95,45,40,6,66,8,71,10,84,40,22,2,27,37,6,73,31,50,96,8,95,53,25,1,62,33,86,46,17,5,8,1,32,100,0,0,46,45,1,15,22,75,21,1,8,0,11,1,1,1,27,85,58,54,0,6
dewgong,78,79,37,97,92,43,72,26,0,100,100,34,100,100,76,60,34,5,100,55,100,87,98,49,90,66,85,40,91,79,34,90,64,11,54,8,39,1,97,71,100,47,53,33,17,98,80,99,88,98,63,98,71,93,15,70,11,32,0,94,69,2,0,38,17,42,16,2,95,81,32,97,37,69,34,8,89,57,96,0,51,3,74,100,90,50,0,81,23,98,21,25,7,0,99,99,92,72,6,88,38,79,29,95,44,18,27,44,64,30,86,41,77,99,32,96,57,82,29,81,75,99,70,77,34,22,2,63,100,0,15,45,93,17,37,55,98,49,3,24,0,21,0,79,9,87,96,87,70,9,5
grimer,67,77,34,67,44,21,42,10,0,100,100,0,100,100,41,37,22,7,89,44,88,49,66,30,55,63,18,3,87,65,3,79,55,2,71,11,16,2,88,79,85,23,55,44,26,74,41,61,22,27,3,72,35,27,6,21,4,5,0,47,21,2,0,4,0,40,18,7,82,69,39,69,17,4,0,0,42,22,66,4,8,0,29,66,27,44,14,0,16,80,14,0,0,0,85,74,49,41,9,48,6,81,5,53,8,75,3,56,23,11,10,5,82,95,13,64,80,43,25,43,28,46,42,24,31,13,9,41,100,1,5,73,59,55,59,33,34,24,5,10,2,2,4,0,1,42,59,52,23,0,34
muk,94,91,69,96,87,43,98,69,22,100,100,10,100,100,90,43,35,13,100,84,100,82,97,80,100,98,78,27,100,98,31,100,93,17,94,41,31,7,100,99,95,54,95,95,75,100,86,91,68,75,17,98,87,86,50,68,17,35,0,99,74,21,0,13,1,85,54,25,100,95,81,96,70,17,7,4,89,61,99,43,39,6,69,100,77,72,31,57,0,97,83,4,2,0,99,99,82,86,42,86,61,96,48,87,45,100,28,92,89,56,53,27,90,100,46,99,99,97,66,92,98,94,84,82,78,51,35,84,100,13,42,74,95,95,95,87,92,97,36,68,39,22,2,18,17,97,89,88,60,4,58
shellder,29,52,23,60,43,24,5,3,0,100,100,5,100,100,48,50,41,4,87,39,98,67,66,19,21,2,64,12,85,46,22,89,48,12,47,0,6,0,91,43,98,56,11,7,2,84,65,46,16,84,28,93,39,16,0,22,4,9,1,21,1,1,0,5,3,23,4,1,71,28,7,13,2,68,44,9,44,19,24,0,1,0,48,79,41,9,1,20,3,0,0,13,2,3,99,60,23,52,10,42,7,45,9,95,48,33,7,52,30,3,91,41,46,76,17,38,14,42,18,10,2,26,68,23,7,26,5,40,100,0,0,57,63,4,10,41,20,16,1,11,2,20,1,0,1,27,50,63,57,0,10
cloyster,69,95,67,85,68,31,85,66,3,100,100,28,100,100,98,80,51,11,100,99,100,100,99,69,53,28,99,70,100,93,86,99,97,75,87,27,55,5,100,99,100,96,27,23,10,100,97,94,59,100,93,100,97,83,28,91,51,35,5,90,55,13,0,47,7,64,43,21,97,88,52,91,22,97,87,66,92,71,91,1,21,1,98,98,79,99,45,86,17,100,0,28,21,0,100,97,83,100,81,96,62,59,76,100,100,62,80,95,81,38,100,93,97,93,64,94,90,100,90,75,68,79,97,100,53,52,38,91,100,9,19,95,100,64,55,93,66,98,8,59,11,87,11,39,8,88,94,93,79,11,45
gastly,92,95,75,92,64,44,89,70,74,100,100,19,100,100,97,81,73,35,100,100,93,49,100,100,82,42,100,100,100,100,100,100,100,100,90,56,61,18,100,99,98,75,86,88,61,100,100,90,56,42,18,100,100,69,44,98,94,48,16,80,49,83,0,21,12,97,98,85,96,93,65,85,57,76,59,41,95,84,74,41,85,62,90,86,58,71,75,100,96,87,72,0,42,21,99,87,74,90,66,100,100,94,100,79,60,100,41,98,100,100,100,100,47,100,99,85,89,92,58,68,67,48,100,81,58,37,90,100,100,46,29,72,100,91,90,99,77,99,72,98,100,59,84,1,2,32,100,100,100,23,65
haunter,98,99,91,95,82,45,97,90,80,100,100,35,100,100,100,82,74,38,100,100,95,79,100,100,96,68,100,100,100,100,100,100,100,100,95,73,69,35,100,100,98,92,96,97,79,100,100,91,76,70,28,100,100,93,83,98,97,66,30,98,93,93,15,23,10,95,92,93,98,97,82,95,84,77,71,54,100,95,96,34,97,83,97,98,73,88,93,100,97,98,79,58,0,39,100,98,77,83,82,100,100,98,98,92,76,100,78,100,100,100,100,100,61,100,98,97,99,93,89,97,90,85,100,98,73,69,100,100,100,64,60,85,100,98,96,100,93,100,90,99,100,87,83,29,15,80,100,98,97,24,71
gengar,99,99,100,100,97,82,100,96,100,100,100,62,100,100,100,87,80,65,100,100,99,96,100,100,100,100,100,100,100,100,100,100,100,100,100,88,79,51,100,100,100,97,100,100,99,100,100,100,90,92,60,100,100,100,96,97,97,82,53,100,98,100,29,61,29,97,95,92,100,100,100,100,97,94,84,73,100,100,100,85,100,100,100,99,96,100,100,100,100,97,100,79,61,0,100,100,100,95,100,100,100,100,100,98,90,100,94,99,100,100,100,100,81,100,100,99,100,99,98,100,100,97,100,98,99,92,98,100,100,86,87,82,100,100,100,100,99,100,99,100,100,98,93,71,76,100,100,99,96,59,78
onix,16,20,2,82,56,44,2,0,0,100,80,6,100,98,74,27,10,3,93,45,95,64,86,38,98,100,12,0,53,35,8,58,37,4,12,1,10,3,58,0,87,25,1,0,0,88,61,60,24,57,4,85,55,48,1,52,6,15,1,5,0,0,0,14,0,5,5,2,31,12,3,7,1,1,0,0,67,40,7,0,6,0,45,90,72,4,1,14,1,1,0,1,0,0,0,80,33,6,0,67,20,4,10,58,12,13,12,17,28,10,4,0,79,13,40,1,1,30,5,5,0,35,47,69,58,26,2,60,100,0,0,54,61,1,24,63,28,0,0,0,0,12,1,0,30,52,43,26,15,0,19
drowzee,37,28,3,37,21,0,3,1,0,94,92,8,96,95,4,20,7,0,40,1,65,4,43,11,63,56,1,0,41,14,0,46,21,0,22,0,13,0,15,1,45,2,27,12,2,14,5,50,18,27,0,31,3,23,1,6,1,4,0,30,1,0,0,22,4,15,3,0,50,19,4,56,9,1,0,0,14,2,41,2,2,0,1,35,10,4,0,24,0,40,3,13,2,0,18,0,18,7,2,26,4,24,0,29,1,23,2,3,18,3,3,0,66,39,2,70,64,17,4,37,0,45,2,3,4,1,0,3,100,0,1,67,11,1,9,8,54,10,1,5,1,0,0,0,0,1,34,7,0,0,13
hypno,83,73,32,91,67,21,53,15,0,100,99,13,100,100,38,36,21,4,83,27,82,35,78,29,98,97,24,4,89,61,7,84,69,3,63,3,32,0,58,28,86,24,76,63,26,53,25,91,76,57,12,79,35,66,8,51,14,22,0,72,29,6,0,37,15,60,33,14,87,64,24,91,46,15,5,0,51,20,81,11,39,2,32,86,34,54,8,50,18,77,17,26,23,0,67,82,0,44,8,70,16,59,1,57,16,72,12,22,48,28,24,2,89,83,8,94,95,53,19,79,28,89,30,34,30,17,3,31,100,3,12,70,60,14,36,33,95,47,3,38,2,5,0,6,2,27,79,41,10,21,27
krabby,41,57,14,79,68,38,65,15,1,100,100,12,100,100,65,58,41,2,95,76,94,67,85,36,39,18,67,15,98,81,46,94,73,20,80,18,44,28,95,77,94,54,5,4,3,86,53,81,38,84,41,94,69,52,6,45,9,32,19,57,25,1,0,22,5,59,26,6,60,30,8,61,10,51,42,23,72,50,68,2,29,2,66,71,35,60,28,58,14,48,0,10,17,5,94,93,56,0,6,68,38,36,12,94,76,62,37,76,42,12,75,49,98,44,25,61,59,84,55,54,19,64,68,73,36,65,12,72,100,0,10,77,91,33,58,77,47,59,10,19,5,30,27,7,2,78,59,66,24,6,29
kingler,65,87,42,98,93,65,98,75,8,100,100,52,100,100,92,70,63,23,100,97,100,90,99,82,56,42,89,74,100,99,74,100,99,49,87,54,67,24,100,97,98,77,35,24,11,97,84,100,77,97,66,99,89,92,47,88,54,66,35,93,81,41,0,56,28,80,67,49,98,74,50,99,55,81,60,43,95,88,99,4,61,30,89,97,78,94,94,91,55,90,19,34,18,0,100,98,92,94,0,94,75,56,46,99,88,89,71,95,88,58,93,69,100,90,59,97,98,100,95,88,89,93,95,99,72,91,42,90,100,17,49,97,100,81,76,98,92,95,48,81,29,57,79,45,10,98,89,89,55,24,62
voltorb,53,67,14,73,38,11,35,8,0,100,100,13,100,100,12,55,40,3,85,26,96,57,75,31,91,96,26,1,76,30,1,71,34,2,66,6,32,1,72,26,85,22,33,13,2,46,19,89,41,44,1,79,21,64,12,30,6,16,0,55,16,0,33,22,3,13,6,4,71,40,11,72,21,0,0,0,43,10,64,0,39,2,29,81,35,34,12,52,14,58,4,0,0,0,33,74,30,32,6,0,11,53,1,51,5,22,6,34,33,11,2,0,98,77,6,78,77,61,18,77,12,73,20,41,49,21,1,25,100,2,3,78,55,25,42,32,68,8,0,7,0,3,2,4,12,59,73,61,21,1,28
electrode,91,91,51,96,80,33,87,55,13,100,100,46,100,100,75,72,54,25,98,71,100,90,95,76,99,100,75,24,95,81,23,99,77,14,94,26,65,22,96,81,99,69,75,56,33,93,57,99,93,82,33,97,80,92,54,65,34,47,13,88,68,13,27,66,26,58,44,13,95,80,53,97,62,8,2,0,81,56,98,23,89,40,69,99,81,92,62,94,39,93,38,0,0,0,80,96,84,62,25,89,0,91,18,78,38,71,43,82,70,43,22,2,99,100,29,98,96,94,60,97,90,98,72,90,90,68,30,69,100,19,35,90,89,82,93,74,93,72,8,41,7,11,21,26,75,100,94,88,50,34,42
exeggcute,49,57,17,36,12,5,64,56,15,100,100,2,93,100,12,29,10,0,85,36,49,11,35,6,81,81,69,20,68,34,4,65,31,0,76,9,8,0,81,69,34,1,3,0,0,19,3,33,11,95,35,79,35,88,46,29,8,3,0,86,54,18,0,26,5,60,24,8,38,13,2,55,12,57,61,40,14,4,99,69,31,10,9,40,7,28,20,18,4,55,41,6,2,0,96,75,37,64,44,46,8,0,0,93,55,64,4,66,15,3,69,52,85,81,11,93,100,76,46,78,88,92,18,20,49,1,0,37,100,2,15,73,62,70,29,12,58,87,67,76,66,9,1,0,1,0,33,32,4,4,29
exeggutor,100,100,100,93,79,37,100,92,45,100,100,59,100,100,58,76,69,35,100,98,98,76,99,91,100,100,93,34,100,97,63,99,100,35,95,48,68,30,100,99,97,66,100,94,73,99,72,100,99,100,90,99,97,100,93,94,65,51,13,100,94,52,0,78,57,98,89,64,100,95,82,100,90,31,5,2,94,72,100,88,88,47,90,92,69,90,71,95,52,91,24,0,0,0,90,100,99,88,54,99,82,100,0,100,90,100,65,95,85,56,50,4,100,100,59,100,100,99,87,100,100,100,93,96,100,56,60,89,100,40,64,93,99,96,92,94,100,95,34,75,28,13,67,7,41,72,100,95,79,72,67
cubone,24,42,11,68,46,15,12,2,0,97,83,10,100,90,52,17,11,3,71,37,68,29,79,57,86,100,21,0,73,47,4,79,53,3,42,1,40,7,66,31,64,11,10,2,1,55,22,60,40,71,16,66,51,56,6,41,7,28,1,35,6,0,0,17,4,32,6,2,53,31,7,45,13,8,0,0,60,28,46,0,56,29,19,60,31,16,5,47,13,5,0,21,8,2,42,71,42,6,1,49,22,7,0,0,9,40,15,37,41,11,9,1,73,38,13,25,13,46,19,18,1,53,28,46,73,26,1,34,100,0,2,65,47,5,59,47,50,20,0,10,4,0,2,0,7,5,52,38,5,3,17
marowak,79,78,39,100,88,39,69,22,2,100,100,13,100,100,86,39,30,15,100,87,92,75,99,90,100,100,72,13,99,100,54,99,92,28,83,27,65,20,98,77,95,48,32,44,14,82,58,100,80,98,45,97,85,97,59,73,41,56,8,73,45,9,0,61,31,74,36,25,84,63,36,93,46,38,15,3,92,79,94,3,94,80,43,97,74,60,56,92,55,52,0,40,24,10,88,99,84,24,12,95,62,43,10,91,0,78,49,89,86,55,53,22,96,83,34,67,54,82,55,65,35,99,74,88,100,82,8,79,100,0,9,77,89,59,97,97,90,70,12,52,34,8,31,2,51,71,88,84,35,36,37
hitmonlee,77,52,7,92,73,13,75,53,4,99,100,2,98,26,15,77,55,6,100,86,95,40,85,13,96,98,50,5,49,16,1,72,27,0,47,3,72,11,90,58,23,0,60,22,2,49,17,21,1,82,27,95,81,87,38,67,16,67,4,83,55,6,0,35,6,60,27,18,74,40,4,79,11,52,42,10,64,34,39,0,97,93,53,66,25,78,82,25,0,67,38,0,0,0,87,75,28,38,11,78,29,34,0,60,22,0,36,92,15,0,80,46,100,81,44,100,99,74,49,98,6,23,0,65,81,70,0,77,100,1,84,87,97,66,87,84,98,96,78,90,67,12,51,10,0,1,94,86,4,2,28
hitmonchan,100,98,83,97,82,57,97,79,18,100,100,88,100,100,95,89,82,35,100,84,100,68,100,87,100,99,71,28,100,96,53,100,89,27,98,43,72,12,99,84,98,78,97,93,77,94,86,97,82,94,61,100,85,97,55,90,29,67,6,98,84,32,0,71,26,79,62,28,99,95,77,100,79,30,16,2,87,58,96,18,94,73,97,96,62,98,73,97,72,93,20,59,22,6,88,98,88,63,29,94,57,96,35,85,51,64,0,92,81,48,41,17,100,100,29,100,99,94,81,99,99,95,93,91,91,57,43,79,100,48,62,91,99,93,96,88,95,92,36,72,25,35,38,40,25,57,97,93,81,44,44
lickitung,78,83,38,88,69,43,49,23,5,100,82,9,100,96,65,29,24,7,96,72,98,73,85,48,85,86,26,1,74,49,12,74,53,3,47,5,24,1,95,35,99,42,37,17,4,91,49,96,65,91,17,93,62,87,26,43,10,22,1,76,32,2,0,25,8,17,7,4,91,70,36,77,24,5,0,0,78,40,94,9,31,3,47,95,70,73,56,42,7,48,5,2,0,1,83,97,77,24,5,66,18,30,5,63,11,8,8,0,29,15,10,5,82,94,34,77,78,73,41,68,32,95,63,63,67,29,6,61,100,7,13,81,71,29,38,65,75,20,2,17,4,10,14,7,9,65,72,68,31,8,46
koffing,91,99,72,85,60,28,59,30,2,100,100,5,100,100,81,68,42,14,95,77,96,68,97,76,74,75,49,8,97,84,23,96,82,14,92,14,50,10,99,85,100,60,74,44,24,94,73,77,37,61,15,96,69,69,20,66,19,27,1,80,40,4,0,24,7,67,37,22,99,90,77,84,27,0,0,0,73,40,76,4,19,3,56,87,46,61,34,77,11,70,19,0,0,0,72,81,51,58,12,67,30,84,15,59,14,85,19,71,0,33,14,1,99,100,27,76,76,94,69,66,37,69,67,84,67,47,9,60,100,5,10,62,93,55,81,72,47,30,0,19,5,5,11,4,2,61,78,87,36,3,33
weezing,98,100,87,95,85,41,92,79,11,100,100,20,100,100,95,75,50,18,100,92,100,87,97,81,94,90,86,20,100,94,38,100,96,23,97,47,52,16,100,97,100,68,92,93,64,99,92,94,50,77,30,99,92,94,42,88,35,54,10,95,74,22,0,25,11,92,61,39,100,100,97,94,60,11,1,0,90,68,97,14,46,7,83,96,68,94,70,89,30,97,62,0,0,0,90,97,71,88,42,89,57,97,44,89,45,100,52,85,67,0,45,7,99,100,41,98,99,95,82,85,85,82,88,97,81,61,34,80,100,16,26,94,100,90,97,88,84,86,17,64,23,23,19,16,25,98,93,92,57,15,48
rhyhorn,38,47,15,100,84,53,17,5,0,100,100,11,100,99,95,55,31,17,100,100,100,97,99,91,100,100,93,51,98,84,77,95,79,60,85,29,48,11,100,92,100,87,11,7,11,100,95,82,54,82,31,100,97,93,47,91,65,38,10,29,7,4,0,42,8,44,41,15,60,42,24,50,12,5,0,0,99,87,52,2,79,28,96,100,96,27,14,90,43,9,0,0,0,0,96,97,76,25,7,98,78,31,50,91,47,20,59,90,86,53,0,10,100,54,67,21,8,66,41,23,0,89,97,95,100,67,48,99,100,10,2,80,99,23,83,96,74,4,1,4,3,48,81,1,96,100,92,91,73,13,56
rhydon,63,70,35,99,98,78,51,30,1,100,100,40,100,100,98,63,63,17,100,100,100,100,100,99,100,100,100,94,100,98,92,100,100,99,96,50,59,20,100,99,100,94,41,26,20,100,100,99,94,99,69,100,100,100,84,100,94,62,8,53,24,17,0,64,25,93,75,56,89,65,38,76,33,34,17,1,100,99,83,8,93,78,99,100,100,69,59,95,73,59,7,0,0,0,100,100,98,51,31,100,98,48,96,99,78,54,82,95,99,92,90,0,99,83,91,50,26,89,66,57,23,96,100,100,100,98,84,100,100,21,10,91,100,51,99,100,100,39,0,21,7,91,97,5,100,100,99,100,96,36,85
chansey,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tangela,48,69,29,27,21,7,47,12,0,98,82,0,89,62,20,13,3,0,77,7,54,5,25,1,37,33,42,5,43,14,0,40,17,0,23,2,1,0,47,17,55,4,3,3,0,43,20,27,5,84,31,68,21,44,6,25,1,0,0,48,11,0,0,6,2,16,4,0,31,15,1,30,3,67,24,5,8,2,51,0,1,0,3,44,23,4,1,5,0,24,7,0,0,0,87,61,17,55,10,23,0,17,0,61,17,19,0,5,0,0,46,17,61,0,13,70,65,59,11,34,28,30,7,21,19,2,0,23,100,1,1,75,46,3,18,20,25,74,32,71,32,1,0,0,0,0,28,21,2,0,23
kangaskhan,95,92,73,96,90,65,87,78,43,100,100,63,100,100,94,79,63,30,100,85,100,88,99,87,100,100,79,46,94,86,60,98,76,62,97,48,72,24,100,82,97,72,95,93,68,95,71,99,96,98,71,99,88,96,72,98,66,65,14,99,89,39,53,65,41,77,65,33,98,94,77,100,83,19,5,1,95,79,96,36,85,43,88,99,84,91,67,87,54,83,36,1,2,0,60,98,92,75,41,94,71,88,41,87,66,56,71,66,73,59,33,9,100,87,0,98,100,92,80,100,80,99,82,96,84,88,43,84,100,56,53,85,97,76,85,92,100,51,11,51,14,30,41,49,58,78,100,90,57,59,67
horsea,13,12,2,81,35,9,10,1,0,100,100,1,100,100,11,45,18,0,77,22,81,27,56,10,11,1,68,11,75,39,15,63,33,7,41,1,40,5,74,57,84,9,0,0,0,37,13,57,17,58,22,69,26,9,0,12,2,27,3,3,0,0,0,2,0,24,7,1,18,8,0,4,0,69,50,42,57,29,8,0,15,2,16,56,12,4,0,36,1,62,6,15,3,1,99,30,6,39,3,22,2,7,0,75,33,0,0,23,24,2,79,50,0,30,2,0,32,22,2,10,1,25,22,8,2,37,7,25,100,0,0,62,42,0,9,35,15,61,16,36,16,15,0,0,0,58,7,10,0,0,23
seadra,8,15,0,90,80,15,6,1,0,100,100,1,100,100,10,42,10,0,88,15,92,36,67,12,18,2,91,29,82,56,17,81,36,16,33,2,47,4,77,43,83,9,0,0,0,47,13,70,13,85,26,76,32,5,0,21,2,43,1,2,0,0,0,2,0,31,3,1,31,8,0,0,0,87,83,46,73,46,1,0,23,1,10,79,23,0,0,20,0,86,10,11,1,0,99,33,1,41,2,23,4,0,0,87,46,1,1,21,24,1,92,74,0,34,0,68,0,23,1,6,1,29,18,24,1,51,0,16,100,0,0,66,54,0,6,46,14,87,12,56,7,19,0,0,0,76,10,1,0,0,6
goldeen,47,43,7,87,60,21,35,17,0,100,100,11,100,100,45,65,33,1,85,38,86,33,86,34,49,26,47,5,76,45,12,77,54,2,72,8,47,12,85,27,89,29,7,11,6,79,40,98,47,72,19,84,39,61,4,46,7,47,0,68,15,0,0,44,11,28,14,4,60,30,14,82,15,18,9,6,62,41,74,2,18,0,48,76,31,75,18,57,3,58,0,8,7,1,70,83,47,16,0,39,6,23,1,54,18,26,6,27,6,5,34,11,100,39,8,78,77,0,15,63,22,75,48,60,33,54,2,31,100,1,11,79,75,16,39,60,73,26,1,16,0,8,2,5,0,54,71,49,6,6,17
seaking,79,71,25,98,93,55,87,48,4,100,100,28,100,100,73,65,46,17,98,62,99,79,96,67,82,65,77,24,96,78,29,99,87,19,87,25,76,25,98,61,97,47,49,40,15,87,75,100,89,90,41,96,67,90,41,80,29,73,6,93,72,11,0,55,23,76,48,27,84,58,20,97,54,47,30,10,88,69,96,15,62,9,70,91,73,99,71,75,33,82,10,42,11,2,95,96,81,45,5,82,40,54,13,81,45,51,19,59,30,17,59,34,100,88,20,98,99,85,0,96,93,98,73,82,48,85,15,70,100,9,40,91,94,66,79,88,92,71,18,46,3,30,18,35,1,94,97,83,32,21,44
staryu,16,20,5,83,62,9,28,4,0,100,100,5,100,100,8,56,38,1,87,35,82,33,77,30,33,18,65,23,75,50,12,73,34,10,68,4,46,8,75,58,90,22,1,1,2,49,20,79,33,53,11,66,28,34,3,28,2,34,4,35,6,1,0,10,3,29,5,2,43,20,3,48,1,45,36,34,59,29,47,0,28,7,30,78,17,18,0,57,8,90,25,32,3,0,95,63,21,46,12,23,3,22,0,82,35,2,1,32,34,15,77,43,18,66,0,90,93,37,4,0,38,62,37,11,14,55,7,18,100,0,4,70,50,15,13,38,47,73,21,59,17,10,0,3,1,59,44,27,1,1,13
starmie,30,39,5,100,96,49,88,11,0,100,100,18,100,100,39,58,27,2,100,89,100,84,99,52,67,39,89,44,100,92,53,100,90,24,72,0,55,16,100,87,99,26,3,0,0,82,40,99,83,100,61,100,76,88,8,66,4,52,10,94,26,0,7,45,6,72,25,3,77,39,2,86,5,94,85,45,97,88,100,0,55,12,72,99,65,53,0,72,2,98,32,33,10,0,100,100,69,81,11,88,10,11,0,99,65,94,1,68,62,15,100,77,59,71,20,99,91,78,7,62,0,100,77,81,26,88,8,77,100,0,1,99,99,14,24,92,92,99,32,92,28,32,0,2,1,100,61,41,1,1,32
mr. mime,60,58,31,76,31,6,22,10,0,98,99,6,100,100,20,34,13,1,73,10,82,27,63,24,64,53,23,0,79,58,9,66,71,4,20,0,15,0,43,16,78,19,46,20,3,45,16,89,77,43,2,50,17,53,4,26,1,15,0,26,4,0,2,8,1,55,23,11,69,46,18,68,17,20,5,1,23,10,25,0,11,0,16,70,10,13,0,52,5,74,21,52,15,3,65,52,11,36,7,27,2,8,0,47,1,77,5,5,31,18,11,4,14,69,1,75,70,25,2,38,0,0,16,3,13,6,1,9,100,0,0,69,27,4,20,12,62,64,2,39,7,1,0,0,0,4,55,19,1,3,12
scyther,99,99,70,83,62,26,68,35,6,100,83,30,100,95,77,48,40,11,91,54,86,36,90,56,74,61,41,14,86,81,15,95,83,16,66,14,32,2,93,40,84,29,98,94,71,81,50,95,78,97,61,94,66,85,35,55,25,34,4,84,58,5,30,39,18,65,31,12,98,82,78,88,37,0,0,0,55,32,94,8,35,3,38,80,40,54,30,58,15,32,3,0,0,0,53,98,70,32,5,80,28,80,7,72,26,100,7,37,32,12,3,0,86,92,18,78,82,52,27,63,23,84,0,78,49,39,10,55,100,10,12,80,80,37,67,57,88,19,0,11,3,2,14,1,5,28,88,68,38,18,44
jynx,91,68,30,83,43,9,69,31,2,100,100,50,100,100,29,77,50,11,96,49,92,42,96,55,98,97,27,1,80,45,9,87,52,9,82,6,59,6,77,37,92,25,82,83,37,50,32,93,76,83,10,82,38,85,32,57,11,34,3,81,37,3,56,71,50,36,8,5,84,55,41,99,45,1,1,0,66,22,87,12,69,4,52,89,31,83,22,76,18,77,0,17,2,0,31,97,65,27,1,59,10,79,4,54,12,35,9,37,16,3,5,0,99,79,4,92,76,40,18,89,19,97,22,0,53,32,1,21,100,8,13,94,69,40,47,48,100,7,0,7,0,3,1,15,10,25,97,85,46,37,29
electabuzz,70,62,28,88,71,38,85,60,15,100,100,47,100,100,52,77,49,29,92,52,98,84,86,51,97,100,8,1,88,65,2,90,62,1,78,10,51,7,87,54,95,66,34,31,8,65,25,95,86,26,3,92,49,94,54,55,12,30,3,95,70,16,25,56,19,48,12,7,79,52,15,97,74,0,0,0,67,44,96,51,67,26,76,99,78,95,66,69,22,93,47,42,27,1,42,96,69,64,28,51,10,48,0,27,0,19,9,33,33,19,0,0,95,79,16,98,99,67,52,86,74,87,51,47,0,37,10,45,100,49,41,87,74,85,49,58,92,93,53,85,47,35,4,40,53,98,85,58,44,23,36
magmar,100,99,93,92,78,37,42,26,4,100,100,67,100,100,79,74,58,20,100,79,100,65,96,83,99,90,64,15,93,79,34,96,84,15,94,31,45,7,96,82,95,63,99,100,96,96,94,100,94,81,11,94,67,83,35,65,15,38,2,61,29,4,21,52,18,60,32,26,98,95,90,82,16,13,4,3,74,37,95,13,99,89,75,95,51,91,78,87,48,74,48,63,31,8,74,99,83,35,9,79,32,99,44,73,18,30,43,71,52,39,33,2,95,98,12,63,48,46,15,45,12,94,60,68,63,0,37,63,100,8,34,87,90,38,75,60,96,31,1,23,18,15,19,87,16,62,85,69,39,30,44
